ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
Q7RTS7,14,1,1,0,1,0,0,0,1,1
Q8TAC2,4,1,1,0,0,0,0,0,0,1
Q9ULD6,25,1,1,0,1,0,1,1,0,0
Q13572,6,0,1,0,0,0,0,1,0,0
Q96PQ5,10,1,1,0,0,0,0,0,0,1
Q9Y5Q6,3,1,0,0,0,0,0,0,0,1
F8WCM5,1,1,0,0,0,0,0,0,0,0
P58166,6,1,1,0,1,0,0,0,0,1
Q53HC5,10,1,1,0,0,0,0,0,0,0
Q14145,9,1,1,0,0,0,1,1,0,1
Q9UIH9,16,1,1,0,1,0,0,1,0,0
Q2TAC6,27,1,1,0,1,0,0,0,1,0
Q6JEL2,9,1,1,0,1,0,0,0,0,0
P60369,30,0,1,0,0,0,1,1,0,0
P60985,2,1,0,0,0,0,0,0,0,1
Q674X7,30,1,1,0,1,0,0,0,1,0
Q6GTX8,16,1,1,0,0,0,1,0,0,1
P25391,60,1,1,0,1,0,0,1,1,1
P24043,61,1,1,0,1,1,0,1,1,1
P19256,7,0,1,0,0,0,0,0,0,1
P50851,44,1,1,0,1,1,0,1,1,0
Q86YC3,14,1,1,0,0,0,1,0,0,0
Q6ZSA7,6,1,1,0,0,0,1,0,0,0
Q9BTT6,7,1,1,0,0,0,1,0,0,1
Q6ZRR7,20,1,1,0,1,0,0,0,0,0
P16233,3,1,1,0,0,0,0,0,0,0
Q8TBB1,17,1,1,0,0,0,0,0,0,0
A0A075B6I3,2,1,0,0,0,0,0,0,0,0
P01709,1,0,0,0,0,0,0,0,0,1
Q96RQ3,12,1,1,0,1,1,0,0,1,0
Q86U10,12,1,1,0,0,1,0,1,1,1
Q8NE86,2,1,0,0,0,0,0,0,1,0
A0A0G2JS06,3,1,1,0,0,0,0,0,0,1
O75095,50,1,1,0,0,0,1,1,0,1
Q9Y2X0,14,1,1,0,1,1,1,1,0,0
Q3C1V0,15,1,1,0,0,0,0,0,0,1
Q6P1A2,1,0,0,0,0,0,0,0,0,1
Q567V2,2,1,0,0,0,0,0,0,0,0
P51512,6,1,1,0,1,0,0,0,0,0
Q96NR2,3,1,0,0,0,0,0,0,0,0
P26572,3,0,1,0,0,0,0,0,1,0
Q29983,10,0,1,0,0,0,1,0,0,0
Q16612,3,1,0,0,0,0,0,0,0,0
Q1L6U9,1,1,0,0,0,0,0,0,0,0
Q8NHP6,11,1,1,0,0,0,0,0,0,0
Q8NGY5,1,0,1,0,0,0,0,0,0,0
Q86UD1,5,1,1,0,0,0,0,1,0,0
O95047,2,0,1,0,0,0,0,0,0,1
P57740,16,1,1,0,1,0,0,0,1,1
Q8NGM9,4,1,1,0,0,1,0,0,0,0
Q8NH51,3,0,1,0,0,0,1,0,0,1
Q9BRQ5,4,1,1,0,0,0,0,0,0,0
Q8NGH9,4,0,1,0,1,0,0,1,0,0
Q9H1B4,5,0,1,0,1,0,0,0,0,0
Q14654,8,1,0,0,0,0,0,0,1,1
Q8NC69,1,0,1,0,0,0,0,0,0,0
Q86V97,6,1,1,0,0,0,0,0,1,1
P01624,5,1,1,0,0,0,0,0,1,1
Q8N3X6,16,1,1,0,1,0,0,1,0,1
P09382,6,0,1,0,0,1,1,0,0,0
P17931,9,0,1,0,0,0,0,1,0,0
Q9Y4K0,8,1,1,0,0,0,0,0,1,1
P43657,9,1,1,0,0,0,1,0,0,0
Q6DN14,19,1,1,0,0,1,0,1,1,1
Q5VWZ2,2,1,1,0,0,0,0,0,0,0
Q8TE12,14,1,1,0,1,1,1,0,0,0
A0A0A0MRZ9,1,0,0,0,0,0,0,0,0,1
O00339,6,1,1,0,1,0,0,0,0,0
A6NDP7,3,0,1,0,0,0,0,0,1,0
Q9UIS9,17,1,1,0,1,0,1,1,0,1
Q9UHC7,19,1,1,0,0,0,0,1,1,1
Q8NBR6,13,1,1,0,0,0,0,0,0,0
P41218,5,1,1,0,1,0,0,0,0,0
Q9UPX6,31,1,1,0,1,0,0,0,0,0
Q8TC71,24,1,1,0,1,0,0,1,0,0
Q8TCY5,3,0,1,0,0,0,0,0,0,1
Q53F39,4,1,1,0,0,0,0,0,0,0
Q2M3A8,6,1,0,0,0,0,0,0,1,0
A8MV57,3,1,1,0,0,0,0,0,0,0
Q15800,2,0,1,0,0,0,0,0,0,0
Q96LU7,20,1,1,0,1,0,1,0,0,1
Q8TE76,18,1,1,0,0,0,0,1,1,0
Q5SSG8,10,1,1,0,0,0,0,0,0,0
Q04900,17,1,1,0,0,0,1,0,0,0
Q9BV20,3,1,1,0,0,0,0,0,0,0
P17050,6,1,1,0,0,0,0,0,0,0
Q9NXR1,24,1,1,0,1,1,1,0,0,0
Q6IPT4,4,1,0,0,0,0,0,1,0,0
P10242,24,1,1,0,1,1,0,0,0,0
P12524,15,1,1,1,0,0,0,0,1,1
O94832,13,1,1,0,1,0,0,0,0,0
Q9NPC6,12,1,1,0,1,0,0,0,1,0
Q6IA69,8,1,1,0,0,0,0,0,0,1
P0DPF3,16,1,1,0,1,0,0,0,0,0
Q6NSJ0,8,1,1,0,0,0,0,0,1,0
P15172,18,1,1,0,1,0,0,1,1,1
P52952,9,1,0,0,1,0,0,1,0,0
Q96SB3,32,1,1,1,1,0,0,1,1,1
Q99608,3,1,0,0,0,0,0,0,0,0
Q92886,9,1,1,0,0,0,0,1,1,0
Q9NQR4,9,1,1,0,0,1,0,0,0,0
Q13423,9,1,1,0,0,1,0,0,0,0
Q9NZP6,32,1,1,0,1,0,1,1,1,0
P48645,6,1,0,0,0,0,1,0,0,0
Q9BS92,3,1,1,0,0,0,0,0,0,0
Q9Y6M9,4,1,0,0,0,0,1,0,0,0
Q9HCQ7,2,1,0,0,1,0,0,0,0,0
Q8IVI9,5,1,1,0,0,1,0,0,0,0
Q9UI09,6,1,1,0,0,1,0,1,0,0
P56975,21,1,1,0,0,0,1,0,1,0
Q9BQI9,8,1,0,0,0,0,0,1,0,0
P03923,1,0,1,0,0,0,0,0,0,0
Q63ZY6,6,1,0,0,0,0,0,0,0,1
Q6IEZ7,2,0,1,0,0,0,0,0,0,0
Q9UBM4,8,1,1,0,0,0,0,0,1,0
Q8NH00,4,0,1,0,0,0,0,0,0,0
Q9Y536,10,1,1,1,0,1,0,0,0,0
Q8N349,3,0,1,0,0,0,0,0,1,0
Q9UKS6,12,1,0,0,0,1,0,0,0,0
Q9GZP0,7,1,1,0,0,0,1,1,0,0
Q9Y5H6,16,1,1,0,0,1,0,0,1,1
Q8IVL5,11,1,1,0,0,0,0,1,0,0
Q15154,83,1,1,0,1,0,0,0,0,1
Q7Z4N8,10,1,1,0,1,1,0,0,0,0
Q9BTU6,15,1,1,0,0,0,1,0,1,0
Q6ZVD8,22,1,1,0,0,0,1,0,1,0
P01833,19,1,1,0,1,0,0,0,1,0
Q76NI1,48,1,1,0,1,0,1,1,0,1
Q9Y6N6,33,1,1,0,1,0,0,1,0,1
Q14739,11,1,0,0,0,1,0,0,1,0
P00709,2,0,1,0,0,0,0,0,0,1
O00182,9,1,1,0,0,0,0,0,1,1
P0CW20,3,1,1,0,0,0,1,0,0,0
Q8N7C0,7,1,1,0,0,0,0,0,0,0
O75074,14,1,1,0,0,0,1,1,1,0
Q5VT99,8,1,1,0,0,0,1,0,0,0
Q96KN1,5,1,0,0,0,0,0,0,1,0
Q8TD94,9,1,1,0,0,0,0,1,0,0
O75197,24,1,1,0,1,0,1,1,1,1
O00370,10,1,1,0,1,0,0,0,0,1
A0A0A0MT76,1,1,0,0,0,0,0,0,0,0
Q8N2S1,47,1,1,0,0,0,1,1,1,1
O60449,29,1,1,0,1,0,0,0,0,0
Q9Y5X9,9,1,1,0,0,0,0,0,0,0
P59901,11,1,1,0,0,0,0,0,0,1
Q6P5Q4,50,1,1,0,1,0,0,1,1,1
Q8NA19,11,1,1,0,1,0,0,0,1,0
Q8N8R3,2,1,0,0,1,0,0,0,0,0
Q9BQD1,1,1,0,0,0,0,0,0,0,0
Q14244,44,1,1,0,1,0,0,1,0,1
P42679,8,1,1,0,0,0,0,0,1,0
Q96JE9,33,1,1,0,1,0,1,1,1,0
A1Z1Q3,18,1,1,1,1,0,0,0,0,0
Q5VT66,3,1,0,1,0,0,0,0,0,0
Q9UJ55,75,1,1,0,0,0,0,1,1,1
Q9H8J5,8,1,1,0,0,0,0,0,0,1
Q99698,62,1,1,0,1,1,0,0,0,1
Q5XG99,9,1,1,0,0,0,0,0,1,0
P43361,4,1,0,0,0,0,0,0,0,1
P43362,4,1,0,0,0,0,1,0,0,1
Q9HCC0,7,1,1,0,0,1,0,0,0,0
Q66K74,40,1,1,0,1,0,0,1,1,0
O95382,27,1,1,0,1,0,1,1,1,0
A8MYZ0,11,1,1,0,0,0,0,0,0,1
Q96ER9,5,1,1,0,0,0,0,0,0,0
Q8N119,22,1,1,0,0,0,0,1,1,1
Q15759,11,1,1,0,0,1,0,0,0,0
Q9BQP7,8,1,1,0,0,0,1,0,0,0
Q6ZN04,18,1,1,0,0,0,0,0,0,0
Q8TF71,12,1,1,0,1,0,0,1,0,0
Q6PF18,3,0,0,0,1,1,1,0,0,0
Q70IA8,1,0,0,0,0,0,1,0,0,0
P52564,5,1,0,0,0,0,0,0,0,1
Q9BT17,2,0,0,0,1,0,0,0,0,1
P21757,19,1,1,0,1,0,0,1,1,1
Q99102,44,1,1,0,1,0,0,1,1,1
O60682,11,1,1,0,0,0,0,0,0,0
Q8N307,22,1,1,0,0,0,1,0,1,0
P84157,7,1,0,0,0,0,0,0,0,0
Q14764,10,1,1,0,1,0,0,0,0,1
Q9UBB6,10,0,1,0,1,0,1,0,1,1
Q9Y2K3,34,1,1,0,1,1,0,0,1,0
P12882,54,1,1,0,1,0,0,0,1,1
P14598,7,1,1,0,0,0,0,0,0,0
O95944,6,1,1,0,0,0,0,0,0,1
Q8N4C6,49,1,1,0,1,0,1,0,0,0
P08590,6,1,1,0,1,0,0,0,0,0
P26717,9,1,1,0,0,0,0,0,1,0
P56181,5,1,1,0,0,0,1,0,0,0
O14594,43,1,1,0,0,0,0,1,0,1
Q0D2K0,10,1,1,0,0,0,0,0,0,1
Q9BU61,2,1,0,0,0,0,0,0,0,0
Q9P032,3,1,0,0,1,0,0,0,0,0
O95169,2,1,0,0,0,0,0,0,0,0
O00476,10,1,1,0,0,0,0,0,1,1
P16083,4,1,1,0,0,0,0,0,1,0
Q04721,88,1,1,0,1,0,1,1,0,1
Q13469,31,1,1,0,1,1,0,0,1,0
Q9NZF1,2,0,0,0,0,0,0,1,0,0
A0A024RBG1,4,0,1,0,0,0,0,0,1,0
Q9NPI5,8,1,1,0,0,0,0,0,1,0
O95989,4,1,1,0,0,0,0,0,1,0
Q9Y266,10,1,1,0,1,0,0,0,0,0
Q6IEY1,2,0,1,0,0,0,1,0,0,0
O14718,1,0,1,0,0,0,0,0,0,0
Q8NHB7,2,0,1,0,1,0,0,0,0,0
Q8NGI4,1,0,1,0,0,0,0,0,0,0
E2RYF7,42,1,1,0,0,0,1,0,0,0
Q8N1N4,15,1,1,0,1,0,1,1,1,1
P78411,24,1,1,0,0,0,0,1,0,0
Q96EL1,3,1,0,0,0,0,0,1,0,0
Q96FN5,23,1,1,0,0,0,0,1,1,0
Q9UEF7,13,1,1,0,0,1,0,1,0,0
Q12840,17,1,1,0,1,0,0,1,0,0
P23919,1,0,1,0,0,0,0,0,0,0
A4D1S0,19,1,1,0,0,0,0,1,1,1
Q1ED39,20,1,1,0,1,0,0,0,1,0
Q03164,183,1,1,0,1,1,1,1,1,1
Q9UGP4,24,1,1,0,1,1,0,0,1,0
O00214,6,1,1,0,1,0,0,0,1,0
Q8N370,9,1,1,0,1,0,1,0,0,1
Q969X1,9,1,1,0,0,0,1,1,0,0
Q2Q1W2,11,1,1,0,0,0,0,1,1,0
Q8TD35,2,1,0,0,0,0,0,1,0,0
Q0VGL1,1,0,0,0,0,0,0,0,0,1
Q99677,4,0,1,0,0,0,0,0,0,0
Q96JB6,6,1,1,0,1,0,0,0,0,1
P16109,22,1,1,0,1,0,1,0,0,1
Q5W064,6,0,1,0,0,0,0,0,0,0
Q9H0V9,4,0,1,0,0,0,1,0,0,1
P01718,1,1,0,0,0,0,0,0,0,0
A0A075B6H9,1,0,0,0,0,0,0,0,0,1
Q13503,4,1,0,0,0,0,0,0,0,0
P27816,68,1,1,1,1,1,0,0,0,0
Q8N5U1,5,1,1,0,0,0,0,0,0,0
Q9HAY2,4,1,1,1,0,0,0,0,0,0
Q14566,11,1,1,0,0,1,0,0,0,0
Q6ZN01,21,1,1,0,1,0,0,1,0,1
Q6ZNC8,5,1,0,0,0,0,0,0,0,1
O60307,64,1,1,0,0,0,0,0,1,0
Q8N653,11,1,1,0,0,0,0,1,1,0
Q8WWY6,1,0,0,0,0,0,0,0,1,0
P45983,8,1,1,0,0,0,1,0,0,0
P53779,9,1,1,0,0,0,1,0,0,0
Q9BY79,14,1,1,0,1,0,1,0,1,1
Q8NGV5,3,0,1,0,0,0,0,0,0,0
O14733,20,1,0,0,1,1,0,0,0,1
Q7Z6M4,4,1,1,0,0,0,0,0,0,0
Q02817,420,1,1,0,1,1,0,1,1,1
Q8NEY1,92,1,1,0,1,1,0,1,1,0
Q8N165,8,1,1,0,1,0,0,0,1,1
Q9Y2G1,51,1,1,0,1,0,0,1,1,0
Q14896,23,1,1,0,1,0,0,1,1,0
Q9UL68,52,1,1,0,1,0,0,1,0,1
Q09161,11,1,1,0,1,1,0,0,0,1
B4DH59,14,1,1,0,1,0,0,0,0,0
P55160,14,1,1,0,0,0,1,0,0,1
Q9Y3T9,18,1,1,0,0,0,0,0,0,0
Q7RTR0,3,1,1,0,0,0,0,0,0,0
O15226,17,1,1,0,1,1,0,0,1,0
Q8NC60,10,1,1,0,1,0,0,0,1,1
P61580,3,0,0,0,0,0,1,0,0,1
O60936,7,1,0,1,0,0,0,0,0,1
Q96D46,6,1,0,0,0,0,0,0,0,1
E9PQ53,2,1,0,0,1,0,0,0,0,0
Q00653,26,1,1,1,1,0,1,1,0,0
Q8N130,10,1,1,0,0,0,0,1,0,0
P69849,12,1,1,0,1,0,0,0,0,1
P13056,8,1,1,0,1,0,0,0,0,0
P19838,24,1,1,0,1,0,0,0,1,1
Q8TAT6,7,1,1,0,0,0,0,0,0,0
Q6P3R8,17,1,1,0,1,1,0,0,1,1
Q99435,10,0,1,0,0,0,0,1,0,0
Q96RB7,2,0,1,0,0,0,0,0,0,0
P0DN77,6,1,1,0,0,0,0,0,1,1
P37198,8,1,1,0,0,0,0,1,0,0
A6NMS3,1,0,1,0,0,0,0,0,0,0
Q96RQ9,14,1,1,0,1,0,0,0,0,1
Q14123,19,1,1,0,1,0,0,0,0,0
A0A075B767,10,1,1,1,0,1,0,0,0,0
Q96RD7,8,0,1,0,1,0,0,0,0,1
Q9UM07,10,1,1,0,1,0,0,0,1,1
O76083,8,1,1,0,0,0,0,0,0,0
O00254,6,0,1,0,1,0,0,0,0,1
Q8NF37,9,1,1,0,1,0,1,0,1,0
Q8N4S7,3,1,0,0,0,0,0,0,1,1
Q9UN67,12,1,1,0,1,0,1,0,0,0
P01127,13,1,1,0,0,0,1,0,0,0
P48426,8,1,1,0,0,1,0,0,0,0
O60346,34,1,1,0,1,0,0,1,1,0
Q5T9C9,7,1,1,0,0,0,0,1,0,0
P50479,10,1,1,0,1,0,0,0,0,0
A2A3N6,14,1,1,0,1,1,0,0,1,0
P48547,10,1,1,0,0,0,1,0,0,1
Q86WU2,6,1,1,0,0,0,0,0,1,1
Q50LG9,5,0,1,0,0,0,1,0,0,0
P02545,45,1,1,0,1,1,1,1,0,0
A0A1B0GVX0,1,0,0,0,0,0,0,1,0,0
A0A075B6K4,1,1,0,0,0,0,0,0,0,0
A0A0A0MS00,3,1,1,0,0,0,0,0,0,0
Q9BV36,33,1,1,0,1,1,0,0,0,1
Q6ZN28,17,1,1,0,1,0,0,0,0,0
Q9NU22,75,1,1,0,1,1,1,0,0,1
P23490,48,1,1,0,0,0,0,0,0,0
Q9H6Y5,11,1,1,0,0,0,0,0,1,0
Q9BV79,7,1,1,0,0,1,1,0,1,0
Q9UDY8,5,1,1,0,0,0,0,0,0,0
P02686,23,1,1,0,1,0,0,0,1,0
Q9BW11,8,1,0,0,0,0,0,0,0,0
Q96GV9,6,1,0,0,0,0,0,1,0,0
Q12866,27,1,1,0,0,0,0,0,1,1
Q9NPJ1,4,0,1,0,1,0,0,0,0,0
Q96IZ6,5,1,1,0,0,0,0,0,0,1
Q8IYA7,21,1,1,0,1,1,0,0,0,1
O94851,26,1,1,0,1,0,0,0,0,1
P14174,5,0,1,0,0,1,0,0,0,0
Q9H3H1,11,1,1,0,0,0,0,0,1,0
Q9GZW8,3,1,0,0,0,0,0,0,0,1
Q2KHM9,20,1,1,0,0,0,0,0,0,1
Q9UDX5,1,1,0,0,0,0,0,0,0,0
P47224,1,0,0,0,0,0,0,0,0,1
Q9NYA4,16,1,1,0,1,0,1,1,0,0
Q9Y3D2,2,0,1,0,0,0,0,0,1,0
Q13585,16,1,1,0,0,0,0,1,0,0
A8MVU1,8,1,1,0,0,0,0,0,1,0
P14649,7,1,0,0,1,0,0,1,1,0
Q9UNW9,14,1,1,0,0,0,0,1,0,0
Q96E22,7,1,1,0,0,0,1,0,1,0
Q8WTW4,2,0,1,0,0,0,1,0,0,0
Q8NEJ9,7,1,0,0,0,0,0,0,0,0
P17568,2,1,1,0,0,0,0,0,0,0
O95178,1,1,0,0,0,0,0,0,0,0
P61916,6,1,1,0,1,0,0,0,0,1
Q96T66,4,1,1,0,0,0,0,0,1,0
Q9Y697,3,1,1,0,0,0,0,0,0,0
Q86WQ0,1,0,1,0,0,0,0,0,0,0
Q6NW34,5,1,1,0,1,0,0,0,0,0
Q5QGS0,39,1,1,0,1,0,0,0,1,0
Q9Y6Y0,17,1,1,0,1,0,0,0,1,0
Q92597,14,1,0,0,0,0,0,0,0,0
P53384,4,1,1,0,0,0,0,1,1,0
Q9Y5A7,7,1,1,0,0,0,0,0,0,1
P19338,60,1,1,0,1,1,0,0,1,0
P49757,20,1,1,0,0,1,0,1,1,1
Q8NGN8,3,0,1,0,0,0,0,0,0,1
O95007,4,0,1,0,0,0,1,0,0,0
Q2M2E3,11,1,1,0,0,0,0,0,0,0
P47881,1,0,1,0,0,0,0,0,0,0
P04629,28,1,1,0,1,0,1,1,1,0
P54368,9,1,1,0,0,0,1,1,1,0
Q9H488,11,1,1,0,1,0,0,0,0,1
Q8NH81,2,0,1,0,0,0,0,0,0,1
A6NCV1,1,0,1,0,0,0,0,0,0,0
Q8NGX1,3,0,1,0,0,0,1,0,0,0
Q8NGN5,1,0,1,0,0,0,0,0,0,0
A6NDH6,3,0,1,0,0,1,0,0,0,1
Q9H340,2,1,1,0,0,0,0,0,0,0
Q8NGJ9,3,0,1,0,0,0,0,0,0,1
Q8NGC9,1,0,1,0,0,0,0,0,0,0
Q8NGC7,1,0,1,0,0,0,0,0,0,0
Q9Y3B8,7,1,0,0,1,1,0,0,1,0
Q9Y5G3,12,1,1,0,1,0,0,0,0,1
Q9Y5G5,9,1,1,0,0,0,0,0,0,1
Q8NH49,2,0,1,0,0,0,0,0,0,0
Q9Y5G0,10,1,1,0,1,0,1,0,0,1
P11940,22,1,1,0,0,1,0,0,1,0
Q9H8K7,14,1,1,0,0,0,0,0,0,0
Q9BTK6,12,1,0,0,0,0,0,0,0,0
Q96RI0,11,1,1,0,0,0,0,0,1,1
Q9BRP4,4,1,1,0,0,0,0,0,1,0
Q13153,29,1,1,0,0,0,0,0,0,0
Q9NTI5,40,1,1,0,0,0,0,0,1,0
O00398,7,1,1,0,0,1,0,0,0,0
Q9Y5E3,10,1,1,0,0,0,1,0,0,1
Q6V1P9,61,1,1,0,1,0,1,1,1,1
P0C8F1,3,0,0,0,0,0,1,0,1,0
Q9NUP9,4,1,1,0,0,0,0,0,0,0
Q7Z7J7,2,0,0,0,0,0,0,0,0,1
A0A0A0MRZ8,4,1,1,0,0,0,0,0,0,1
O43261,1,0,0,0,0,0,1,0,0,0
Q5TA82,24,1,0,0,0,0,1,1,0,0
Q9BT23,2,1,0,0,0,0,0,0,0,0
P62502,1,0,0,0,0,0,0,0,0,1
O95214,1,0,0,0,0,0,0,0,1,0
Q5XKP0,1,1,0,0,0,0,0,0,0,0
P35240,8,1,1,0,1,0,0,0,0,0
Q5JXM2,14,1,1,0,0,0,1,1,1,1
P08493,2,1,0,0,0,0,0,0,0,0
P51511,9,1,1,0,0,0,1,0,0,1
Q8N4Q1,5,1,0,0,1,0,1,0,0,0
Q7L4E1,12,1,1,0,0,1,0,0,0,1
Q09328,8,0,1,0,0,0,1,0,0,0
Q86V88,3,1,0,0,0,0,0,0,0,0
P22894,7,1,1,0,0,0,0,0,0,0
Q8IWA4,13,1,1,0,0,0,0,0,0,1
P52701,42,1,1,0,1,1,0,1,0,1
Q3SYC2,2,0,1,0,0,0,0,0,1,0
Q13724,8,1,1,0,1,0,0,0,1,0
P02795,5,1,1,0,0,0,1,1,0,0
Q765P7,26,1,1,0,1,0,0,1,1,0
Q8WUY8,3,1,0,0,0,0,0,0,1,0
P59047,14,1,1,0,1,0,0,0,0,0
A0A1B0GUC4,8,1,1,0,0,0,0,1,1,1
Q9GZZ1,7,1,1,0,0,1,0,0,0,0
O14974,40,1,1,0,0,0,0,0,0,0
Q8TDC0,11,1,1,0,0,0,0,0,1,0
P28698,13,1,1,0,1,0,0,0,1,0
Q9HD90,7,1,1,0,1,0,0,0,1,0
Q9HC58,10,1,1,0,0,0,0,1,0,1
Q9UQQ1,13,1,1,0,1,0,0,0,1,0
Q8NFF2,6,1,1,0,0,0,0,0,0,0
P15173,5,1,0,0,0,0,0,0,1,0
P16519,10,1,1,0,1,0,1,0,1,0
Q9UFN0,4,1,1,0,0,1,0,0,0,0
F8W0I5,29,1,1,0,0,0,0,0,0,1
Q76FK4,52,1,1,0,1,0,0,0,1,0
Q15063,5,1,1,0,1,0,0,0,0,0
P28331,12,1,1,0,0,1,1,0,0,1
P01178,4,1,0,0,0,0,0,1,0,1
Q9UHB4,4,1,0,0,0,0,0,0,0,1
Q9H093,26,1,1,0,1,0,0,0,0,1
O95299,5,1,1,0,0,0,0,0,0,0
P18615,18,1,1,0,1,0,0,0,0,0
P62136,6,1,0,0,0,1,0,0,1,0
P12273,3,0,1,0,1,0,0,0,0,1
Q8TB37,4,1,1,0,0,0,0,0,0,0
P62140,4,1,1,0,0,0,0,0,1,0
Q9HDD0,2,0,1,0,0,0,1,0,0,0
Q9NV35,5,1,1,0,0,0,0,1,1,1
Q8IVD9,7,1,1,0,0,0,0,0,0,0
Q5VT03,23,1,1,0,0,1,1,0,1,1
Q8NG97,3,0,1,0,0,0,0,0,0,1
Q68BL8,21,1,1,0,1,0,0,0,0,0
Q96CM4,5,1,1,0,1,0,0,0,0,1
Q9Y2G5,5,1,1,0,0,0,0,0,0,1
O95157,8,1,1,0,0,0,0,0,0,1
Q8NGJ3,2,0,1,0,0,0,0,0,0,1
Q8NGC0,3,1,1,0,0,0,0,0,0,1
Q9BY11,12,1,1,0,0,1,0,0,0,0
Q9NZ42,2,1,0,0,0,0,0,0,0,1
Q6UY27,1,0,0,0,0,0,1,0,0,0
Q15102,2,1,0,0,0,0,0,0,0,0
Q9P1Y6,71,1,1,0,1,0,0,1,1,1
O14986,12,1,1,0,1,0,0,0,0,0
Q9HCN3,17,1,1,0,0,0,0,0,0,0
Q9BQS6,6,1,1,0,0,0,0,0,0,0
A0A0A0MS15,1,0,0,0,1,0,0,0,0,0
A8MVJ9,4,1,0,0,0,1,0,0,0,0
Q9GZV7,6,0,1,0,0,0,0,0,1,1
Q6UXD1,3,0,1,0,0,0,1,0,0,1
Q96LI6,10,1,1,0,0,0,0,1,0,0
P01889,10,1,1,0,0,0,1,0,0,0
P29218,2,0,0,0,1,0,0,0,0,0
Q8TDY8,34,1,1,0,1,0,1,0,1,1
Q96G21,1,1,0,0,0,0,0,0,0,0
Q04637,39,1,1,0,1,1,1,0,1,0
Q6UX52,7,1,1,0,0,0,0,0,1,0
Q659A1,24,1,1,0,1,1,0,0,1,1
P05112,2,0,1,0,0,0,0,0,0,0
P54105,10,1,0,1,1,0,0,0,1,0
P38570,20,1,1,0,1,0,1,0,0,0
P04264,54,1,1,0,0,0,0,0,1,0
Q8N201,26,1,1,0,1,0,0,0,1,1
Q15323,18,1,1,0,1,0,0,1,0,0
Q14624,17,1,1,0,0,0,1,0,1,0
P41236,10,1,1,0,0,0,0,0,0,1
Q8IWB1,8,1,1,0,0,0,0,0,0,1
Q6NXS1,10,1,1,0,0,0,0,0,0,1
Q8IU57,14,1,1,0,1,0,0,0,0,0
Q96T55,7,1,1,0,0,0,1,0,1,1
P11801,8,1,1,0,0,0,1,0,1,0
P0C5Y4,13,0,0,0,0,0,1,1,0,0
Q14533,16,0,1,0,1,0,1,1,1,0
A8MUX0,38,1,1,0,0,0,1,1,0,0
P07288,3,0,1,0,0,0,0,0,0,0
Q8N6L1,3,1,1,0,0,0,0,0,0,1
Q07627,21,0,0,0,0,0,1,1,0,0
Q92953,28,1,1,0,0,1,0,0,0,1
P46020,12,1,1,0,1,0,1,0,0,0
O75690,21,0,1,0,0,0,1,1,1,0
O94806,36,1,1,0,1,1,1,0,0,1
Q16719,1,1,0,0,0,0,0,0,0,0
Q9H2C1,13,1,1,0,0,0,1,0,0,0
Q53H82,3,0,1,0,1,1,0,0,0,0
Q96FE5,14,1,1,0,0,0,0,0,1,0
O75112,33,1,1,0,0,0,0,1,1,0
Q496Y0,12,1,1,0,0,1,0,0,1,1
Q8N5H3,6,1,1,0,0,0,0,1,1,0
Q9UHA4,2,1,1,0,0,0,0,0,0,0
Q8IVV2,23,1,1,0,1,1,0,0,1,0
Q5VUJ6,33,1,1,0,0,0,0,0,0,1
Q6UWN5,3,0,1,0,0,0,0,0,0,1
Q9NTJ4,9,1,1,0,1,1,0,0,0,0
P01721,4,1,0,0,1,0,0,0,0,0
O60336,35,1,1,0,1,0,0,0,1,0
Q9BTE3,17,1,1,0,0,1,1,0,0,1
Q96PG1,4,0,1,0,0,0,0,0,0,0
Q5VSG8,13,1,0,0,0,0,0,1,0,0
Q8NHZ7,4,1,0,0,0,0,0,0,0,1
Q6P0N0,47,1,1,0,0,0,0,0,1,0
Q8N5G2,14,1,1,0,0,0,1,0,1,0
P43363,10,1,1,0,0,0,0,0,0,1
P43364,15,1,1,0,0,0,1,0,1,1
A8MXT2,11,1,1,0,0,0,0,0,0,1
Q9H3L0,5,1,1,0,0,1,1,0,0,0
Q8N3F8,35,1,1,0,0,0,1,1,1,0
A6NG13,5,0,1,0,1,0,0,0,0,0
Q02252,17,1,1,0,0,1,0,0,1,0
Q9NYZ2,7,1,1,0,0,0,0,0,0,0
Q14CX5,2,1,1,0,0,0,0,0,0,0
Q14168,5,1,1,0,0,0,0,0,0,0
P10515,16,1,1,0,0,0,1,1,0,0
Q9NUU6,5,1,1,0,0,1,0,0,0,0
P29728,7,1,1,0,0,0,1,0,1,0
Q6IEV9,3,1,1,0,0,0,0,0,0,1
Q9BVL2,8,1,1,0,1,0,0,1,0,0
Q15116,15,1,1,1,0,0,1,0,1,0
Q14943,11,1,1,0,0,0,1,1,1,0
A0A0B4J1Z2,3,0,1,0,0,0,0,0,1,0
Q86VI4,18,1,1,0,0,0,1,1,0,1
Q8N145,11,1,1,0,0,0,0,1,1,0
Q6JVE6,3,0,1,0,0,0,0,0,0,1
Q9HC24,1,1,0,0,0,0,0,0,0,0
Q9H9A6,10,0,1,0,1,0,0,0,1,0
