ENTREZ GENE ID,GENE SYMBOL,OCCURRENCES,VESICLE TYPE,UNIPROT ID
23016,EXOSC7,15,Exosomes,Q15024
23038,WDTC1,1,Exosomes,Q8N5D0
23047,PDS5B,23,Exosomes,Q9NTI5
23077,MYCBP2,34,Exosomes,O75592
23092,ARHGAP26,19,Exosomes,Q9UNA1
23095,KIF1B,3,Exosomes,O60333
23135,KDM6B,3,Exosomes,O15054
23140,ZZEF1,36,Exosomes,O43149
23214,XPO6,19,Exosomes,Q96QU8
23262,PPIP5K2,6,Exosomes,O43314
23339,VPS39,5,Exosomes,Q96JC1
23347,SMCHD1,31,Exosomes,A6NHR9
23412,COMMD3,25,Exosomes,Q9UBI1
23515,MORC3,16,Exosomes,Q14149
23660,ZKSCAN5,1,Exosomes,Q9Y2L8
25839,COG4,24,Exosomes,Q9H9E3
25852,ARMC8,25,Exosomes,Q8IUR7
25862,USP49,1,Exosomes,Q70CQ1
25939,SAMHD1,23,Exosomes,Q9Y3Z3
26003,GORASP2,21,Exosomes,Q9H8Y8
26046,LTN1,25,Exosomes,O94822
26173,INTS1,3,Exosomes,Q8N201
26270,FBXO6,22,Exosomes,Q9NRD1
26499,PLEK2,26,Exosomes,Q9NYT0
27072,VPS41,25,Exosomes,P49754
27229,TUBGCP4,1,Exosomes,Q9UGJ1
27292,DIMT1,20,Exosomes,Q9UNQ2
27350,APOBEC3C,16,Exosomes,Q9NRW3
28989,NTMT1,34,Exosomes,Q9BV86
29087,THYN1,15,Exosomes,Q9P016
29128,UHRF1,22,Exosomes,Q96T88
29883,CNOT7,17,Exosomes,Q9UIV1
30835,CD209,7,Exosomes,Q9NNX6
30849,PIK3R4,33,Exosomes,Q99570
50852,TRAT1,28,Exosomes,Q6PIZ9
51010,EXOSC3,22,Exosomes,Q9NQT5
51112,TRAPPC12,4,Exosomes,Q8WVT3
51324,SPG21,24,Exosomes,Q9NZD8
51340,CRNKL1,18,Exosomes,Q9BZJ0
51434,ANAPC7,26,Exosomes,Q9UJX3
51504,TRMT112,30,Exosomes,Q9UI30
51574,LARP7,19,Exosomes,Q4G0J3
51608,GET4,27,Exosomes,Q7L5D6
51692,CPSF3,23,Exosomes,Q9UKF6
54512,EXOSC4,30,Exosomes,Q9NPD3
54518,APBB1IP,29,Exosomes,Q7Z5R6
54520,CCDC93,6,Exosomes,Q567U6
54584,GNB1L,18,Exosomes,Q9BYB4
54623,PAF1,26,Exosomes,Q8N7H5
54829,ASPN,1,Exosomes,Q9BXN1
54850,FBXL12,21,Exosomes,Q9NXK8
54881,TEX10,33,Exosomes,Q9NXF1
54890,ALKBH5,25,Exosomes,Q6P6C2
54892,NCAPG2,1,Exosomes,Q86XI2
55100,WDR70,2,Exosomes,Q9NW82
55110,MAGOHB,31,Exosomes,Q96A72
55193,PBRM1,4,Exosomes,Q86U86
55201,MAP1S,24,Exosomes,Q66K74
55234,SMU1,28,Exosomes,Q2TAY7
55250,ELP2,17,Exosomes,Q6IA86
55258,THNSL2,25,Exosomes,Q86YJ6
55272,IMP3,27,Exosomes,Q9NV31
55324,ABCF3,36,Exosomes,Q9NUQ8
55505,NOP10,14,Exosomes,Q9NPE3
55601,DDX60,29,Exosomes,Q8IY21
55622,TTC27,21,Exosomes,Q6P3X3
55696,RBM22,1,Exosomes,Q9NW64
55720,TSR1,23,Exosomes,Q2NL82
55768,NGLY1,16,Exosomes,Q96IV0
55823,VPS11,20,Exosomes,Q9H270
55843,ARHGAP15,31,Exosomes,Q53QZ3
55844,PPP2R2D,13,Exosomes,Q66LE6
55906,ZC4H2,1,Exosomes,Q9NQZ6
55929,DMAP1,2,Exosomes,Q9NPF5
56254,RNF20,25,Exosomes,Q5VTR2
56893,UBQLN4,1,Exosomes,Q9NRR5
56897,WRNIP1,1,Exosomes,Q96S55
56915,EXOSC5,20,Exosomes,Q9NQT4
56931,DUS3L,17,Exosomes,Q96G46
56949,XAB2,25,Exosomes,Q9HCS7
57205,ATP10D,2,Exosomes,Q9P241
57407,NMRAL1,20,Exosomes,Q9HBL8
57461,ISY1,1,Exosomes,Q9ULR0
57504,MTA3,2,Exosomes,Q9BTC8
57511,COG6,19,Exosomes,Q9Y2V7
57521,RPTOR,7,Exosomes,Q8N122
57590,WDFY1,21,Exosomes,Q8IWB7
57610,RANBP10,29,Exosomes,Q6VN20
57819,LSM2,23,Exosomes,Q9Y333
58528,RRAGD,1,Exosomes,Q9NQL2
59307,SIGIRR,30,Exosomes,Q6IA17
60684,TRAPPC11,23,Exosomes,Q7Z392
63916,ELMO2,25,Exosomes,Q96JJ3
63922,CHTF18,5,Exosomes,Q8WVB6
63935,PCIF1,2,Exosomes,Q9H4Z3
64149,C17orf75,19,Exosomes,Q9HAS0
64151,NCAPG,35,Exosomes,Q9BPX3
64223,MLST8,2,Exosomes,Q9BVC4
64328,XPO4,11,Exosomes,Q9C0E2
64333,ARHGAP9,2,Exosomes,Q9BRR9
64761,PARP12,23,Exosomes,Q9H0J9
64900,LPIN3,1,Exosomes,Q9BQK8
79009,DDX50,20,Exosomes,Q9BQ39
79029,SPATA5L1,15,Exosomes,Q9BVQ7
79066,METTL16,1,Exosomes,Q86W50
79228,THOC6,24,Exosomes,Q86W42
79707,NOL9,4,Exosomes,Q5SY16
79718,TBL1XR1,17,Exosomes,Q9BZK7
79803,HPS6,1,Exosomes,Q86YV9
79861,TUBAL3,40,Exosomes,A6NHL2
79869,CPSF7,30,Exosomes,Q8N684
80025,PANK2,1,Exosomes,Q9BZ23
80124,VCPIP1,3,Exosomes,Q96JH7
80145,THOC7,19,Exosomes,Q6I9Y2
80185,TTI2,4,Exosomes,Q6NXR4
80232,WDR26,20,Exosomes,Q9H7D7
81532,MOB2,1,Exosomes,Q70IA6
81627,TRMT1L,22,Exosomes,Q7Z2T5
81887,LAS1L,8,Exosomes,Q9Y4W2
81890,QTRT1,17,Exosomes,Q9BXR0
81929,SEH1L,23,Exosomes,Q96EE3
83548,COG3,24,Exosomes,Q96JB2
84309,NUDT16L1,26,Exosomes,Q9BRJ7
84443,FRMPD3,4,Exosomes,Q5JV73
84656,GLYR1,14,Exosomes,Q49A26
84747,UNC119B,18,Exosomes,A6NIH7
89910,UBE3B,10,Exosomes,Q7Z3V4
91526,ANKRD44,22,Exosomes,Q8N8A2
91607,SLFN11,1,Exosomes,Q7Z7L1
91754,NEK9,30,Exosomes,Q8TD19
91828,EXOC3L4,1,Exosomes,Q17RC7
91949,COG7,19,Exosomes,P83436
93436,ARMC6,34,Exosomes,Q6NXE6
114784,CSMD2,1,Exosomes,Q7Z408
115708,TRMT61A,16,Exosomes,Q96FX7
121441,NEDD1,23,Exosomes,Q8NHV4
122706,PSMB11,1,Exosomes,A5LHX3
124540,MSI2,22,Exosomes,Q96DH6
129607,CMPK2,1,Exosomes,Q5EBM0
134549,SHROOM1,1,Exosomes,Q2M3G4
134728,IRAK1BP1,1,Exosomes,Q5VVH5
142940,TRUB1,1,Exosomes,Q8WWH5
155038,GIMAP8,2,Exosomes,Q8ND71
162394,SLFN5,20,Exosomes,Q08AF3
166378,SPATA5,20,Exosomes,Q8NB90
200933,FBXO45,9,Exosomes,P0C2W1
201161,CENPV,1,Exosomes,Q7Z7K6
201292,TRIM65,3,Exosomes,Q6PJ69
219285,SAMD9L,20,Exosomes,Q8IVG5
221472,FGD2,5,Exosomes,Q7Z6J4
221927,BRAT1,24,Exosomes,Q6PJG6
256364,EML3,30,Exosomes,Q32P44
283742,FAM98B,23,Exosomes,Q52LJ0
285636,C5orf51,14,Exosomes,A6NDU8
374786,EFCAB5,27,Exosomes,A4FU69
414328,IDNK,1,Exosomes,Q5T6J7
215,ABCD1,23,Exosomes/Microvesicles,P33897
463,ZFHX3,2,Exosomes/Microvesicles,Q15911
622,BDH1,21,Exosomes/Microvesicles,Q02338
646,BNC1,1,Exosomes/Microvesicles,Q01954
657,BMPR1A,4,Exosomes/Microvesicles,P36894
675,BRCA2,9,Exosomes/Microvesicles,P51587
688,KLF5,13,Exosomes/Microvesicles,Q13887
701,BUB1B,3,Exosomes/Microvesicles,O60566
775,CACNA1C,3,Exosomes/Microvesicles,Q13936
778,CACNA1F,2,Exosomes/Microvesicles,O60840
835,CASP2,9,Exosomes/Microvesicles,P42575
860,RUNX2,1,Exosomes/Microvesicles,Q13950
862,RUNX1T1,2,Exosomes/Microvesicles,Q06455
1039,CDR2,1,Exosomes/Microvesicles,Q01850
1063,CENPF,27,Exosomes/Microvesicles,P49454
1105,CHD1,21,Exosomes/Microvesicles,O14646
1119,CHKA,24,Exosomes/Microvesicles,P35790
1122,CHML,1,Exosomes/Microvesicles,P26374
1128,CHRM1,2,Exosomes/Microvesicles,P11229
1129,CHRM2,1,Exosomes/Microvesicles,P08172
1130,LYST,6,Exosomes/Microvesicles,Q99698
1308,COL17A1,12,Exosomes/Microvesicles,Q9UMD9
1539,CYLC2,1,Exosomes/Microvesicles,Q14093
1616,DAXX,1,Exosomes/Microvesicles,Q9UER7
1641,DCX,4,Exosomes/Microvesicles,O43602
1740,DLG2,10,Exosomes/Microvesicles,Q15700
1756,DMD,32,Exosomes/Microvesicles,P11532
1760,DMPK,1,Exosomes/Microvesicles,Q09013
1806,DPYD,8,Exosomes/Microvesicles,Q12882
1906,EDN1,1,Exosomes/Microvesicles,P05305
1909,EDNRA,1,Exosomes/Microvesicles,P25101
1955,MEGF9,18,Exosomes/Microvesicles,Q9H1U4
2033,EP300,2,Exosomes/Microvesicles,Q09472
2072,ERCC4,2,Exosomes/Microvesicles,Q92889
2073,ERCC5,2,Exosomes/Microvesicles,P28715
2099,ESR1,1,Exosomes/Microvesicles,P03372
2146,EZH2,1,Exosomes/Microvesicles,Q15910
2177,FANCD2,1,Exosomes/Microvesicles,Q9BXW9
2187,FANCB,1,Exosomes/Microvesicles,Q8NB91
2256,FGF11,1,Exosomes/Microvesicles,Q92914
2258,FGF13,1,Exosomes/Microvesicles,Q92913
2307,FOXS1,2,Exosomes/Microvesicles,O43638
2324,FLT4,18,Exosomes/Microvesicles,P35916
2558,GABRA5,1,Exosomes/Microvesicles,P31644
2563,GABRD,1,Exosomes/Microvesicles,O14764
2669,GEM,1,Exosomes/Microvesicles,P55040
2677,GGCX,21,Exosomes/Microvesicles,P38435
2803,GOLGA4,24,Exosomes/Microvesicles,Q13439
2842,GPR19,1,Exosomes/Microvesicles,Q15760
2868,GRK4,3,Exosomes/Microvesicles,P32298
2901,GRIK5,3,Exosomes/Microvesicles,Q16478
2975,GTF3C1,2,Exosomes/Microvesicles,Q12789
3161,HMMR,3,Exosomes/Microvesicles,O75330
3587,IL10RA,1,Exosomes/Microvesicles,Q13651
3640,INSL3,1,Exosomes/Microvesicles,P51460
3642,INSM1,2,Exosomes/Microvesicles,Q01101
3654,IRAK1,22,Exosomes/Microvesicles,P51617
3679,ITGA7,27,Exosomes/Microvesicles,Q13683
3762,KCNJ5,1,Exosomes/Microvesicles,P48544
3832,KIF11,28,Exosomes/Microvesicles,P52732
4037,LRP3,1,Exosomes/Microvesicles,O75074
4168,MCF2,1,Exosomes/Microvesicles,P10911
4293,MAP3K9,1,Exosomes/Microvesicles,P80192
4308,TRPM1,3,Exosomes/Microvesicles,Q7Z4N2
4485,MST1,2,Exosomes/Microvesicles,P26927
4495,MT1G,7,Exosomes/Microvesicles,P13640
4583,MUC2,2,Exosomes/Microvesicles,Q02817
4591,TRIM37,1,Exosomes/Microvesicles,O94972
4745,NELL1,5,Exosomes/Microvesicles,Q92832
4750,NEK1,1,Exosomes/Microvesicles,Q96PY6
4760,NEUROD1,1,Exosomes/Microvesicles,Q13562
4794,NFKBIE,5,Exosomes/Microvesicles,O00221
4810,NHS,7,Exosomes/Microvesicles,Q6T4R5
4820,NKTR,1,Exosomes/Microvesicles,P30414
4867,NPHP1,1,Exosomes/Microvesicles,O15259
4948,OCA2,26,Exosomes/Microvesicles,Q04671
4957,ODF2,3,Exosomes/Microvesicles,Q5BJF6
5001,ORC5,2,Exosomes/Microvesicles,O43913
5016,OVGP1,1,Exosomes/Microvesicles,Q12889
5125,PCSK5,15,Exosomes/Microvesicles,Q92824
5146,PDE6C,12,Exosomes/Microvesicles,P51160
5165,PDK3,19,Exosomes/Microvesicles,Q15120
5173,PDYN,3,Exosomes/Microvesicles,P01213
5178,PEG3,1,Exosomes/Microvesicles,Q9GZU2
5189,PEX1,5,Exosomes/Microvesicles,O43933
5283,PIGH,1,Exosomes/Microvesicles,Q14442
5292,PIM1,1,Exosomes/Microvesicles,P11309
5330,PLCB2,5,Exosomes/Microvesicles,Q00722
5408,PNLIPRP2,1,Exosomes/Microvesicles,P54317
5428,POLG,1,Exosomes/Microvesicles,P54098
5459,POU4F3,1,Exosomes/Microvesicles,Q15319
5533,PPP3CC,8,Exosomes/Microvesicles,P48454
5728,PTEN,2,Exosomes/Microvesicles,P60484
5764,PTN,27,Exosomes/Microvesicles,P21246
5816,PVALB,17,Exosomes/Microvesicles,P20472
5925,RB1,19,Exosomes/Microvesicles,P06400
5926,ARID4A,6,Exosomes/Microvesicles,P29374
5927,KDM5A,3,Exosomes/Microvesicles,P29375
5930,RBBP6,2,Exosomes/Microvesicles,Q7Z6E9
5980,REV3L,4,Exosomes/Microvesicles,O60673
6041,RNASEL,3,Exosomes/Microvesicles,Q05823
6095,RORA,1,Exosomes/Microvesicles,P35398
6236,RRAD,18,Exosomes/Microvesicles,P55042
6294,SAFB,4,Exosomes/Microvesicles,Q15424
6328,SCN3A,1,Exosomes/Microvesicles,Q9NY46
6359,CCL15,3,Exosomes/Microvesicles,Q16663
6433,SFSWAP,1,Exosomes/Microvesicles,Q12872
6474,SHOX2,8,Exosomes/Microvesicles,O60902
6489,ST8SIA1,1,Exosomes/Microvesicles,Q92185
6494,SIPA1,23,Exosomes/Microvesicles,Q96FS4
6497,SKI,1,Exosomes/Microvesicles,P12755
6531,SLC6A3,2,Exosomes/Microvesicles,Q01959
6574,SLC20A1,32,Exosomes/Microvesicles,Q8WUM9
6596,HLTF,2,Exosomes/Microvesicles,Q14527
6619,SNAPC3,1,Exosomes/Microvesicles,Q92966
6658,SOX3,5,Exosomes/Microvesicles,P41225
6672,SP100,8,Exosomes/Microvesicles,P23497
6720,SREBF1,6,Exosomes/Microvesicles,P36956
6792,CDKL5,1,Exosomes/Microvesicles,O76039
6942,TCF20,2,Exosomes/Microvesicles,Q9UGU0
7074,TIAM1,4,Exosomes/Microvesicles,Q13009
7095,SEC62,5,Exosomes/Microvesicles,Q99442
7156,TOP3A,22,Exosomes/Microvesicles,Q13472
7188,TRAF5,1,Exosomes/Microvesicles,O00463
7220,TRPC1,7,Exosomes/Microvesicles,P48995
7249,TSC2,11,Exosomes/Microvesicles,P49815
7265,TTC1,28,Exosomes/Microvesicles,Q99614
7272,TTK,18,Exosomes/Microvesicles,P33981
7399,USH2A,4,Exosomes/Microvesicles,O75445
7480,WNT10B,4,Exosomes/Microvesicles,O00744
7481,WNT11,1,Exosomes/Microvesicles,O96014
7486,WRN,4,Exosomes/Microvesicles,Q14191
7508,XPC,1,Exosomes/Microvesicles,Q01831
7515,XRCC1,1,Exosomes/Microvesicles,P18887
7549,ZNF2,1,Exosomes/Microvesicles,Q9BSG1
7569,ZNF182,1,Exosomes/Microvesicles,P17025
7638,ZNF221,1,Exosomes/Microvesicles,Q9UK13
7675,ZNF121,1,Exosomes/Microvesicles,P58317
7692,ZNF133,1,Exosomes/Microvesicles,P52736
7702,ZNF143,2,Exosomes/Microvesicles,P52747
7709,ZBTB17,1,Exosomes/Microvesicles,Q13105
7750,ZMYM2,4,Exosomes/Microvesicles,Q9UBW7
7755,ZNF205,1,Exosomes/Microvesicles,O95201
7764,ZNF217,2,Exosomes/Microvesicles,O75362
7773,ZNF230,1,Exosomes/Microvesicles,Q9UIE0
7862,BRPF1,4,Exosomes/Microvesicles,P55201
8021,NUP214,23,Exosomes/Microvesicles,P35658
8038,ADAM12,26,Exosomes/Microvesicles,O43184
8148,TAF15,25,Exosomes/Microvesicles,Q92804
8165,AKAP1,16,Exosomes/Microvesicles,Q92667
8178,ELL,2,Exosomes/Microvesicles,P55199
8241,RBM10,2,Exosomes/Microvesicles,P98175
8242,KDM5C,1,Exosomes/Microvesicles,P41229
8315,BRAP,2,Exosomes/Microvesicles,Q7Z569
8462,KLF11,1,Exosomes/Microvesicles,O14901
8471,IRS4,1,Exosomes/Microvesicles,O14654
8602,NOP14,1,Exosomes/Microvesicles,P78316
8630,HSD17B6,1,Exosomes/Microvesicles,O14756
8633,UNC5C,1,Exosomes/Microvesicles,O95185
8658,TNKS,1,Exosomes/Microvesicles,O95271
8660,IRS2,31,Exosomes/Microvesicles,Q9Y4H2
8731,RNMT,20,Exosomes/Microvesicles,O43148
8737,RIPK1,2,Exosomes/Microvesicles,Q13546
8798,DYRK4,1,Exosomes/Microvesicles,Q9NR20
8805,TRIM24,3,Exosomes/Microvesicles,O15164
8822,FGF17,1,Exosomes/Microvesicles,O60258
8852,AKAP4,4,Exosomes/Microvesicles,Q5JQC9
8861,LDB1,4,Exosomes/Microvesicles,Q86U70
8863,PER3,5,Exosomes/Microvesicles,P56645
8886,DDX18,30,Exosomes/Microvesicles,Q9NVP1
8888,MCM3AP,1,Exosomes/Microvesicles,O60318
9025,RNF8,1,Exosomes/Microvesicles,O76064
9085,CDY1,1,Exosomes/Microvesicles,Q9Y6F8
9120,SLC16A6,23,Exosomes/Microvesicles,O15403
9129,PRPF3,27,Exosomes/Microvesicles,O43395
9134,CCNE2,2,Exosomes/Microvesicles,O96020
9139,CBFA2T2,1,Exosomes/Microvesicles,O43439
9150,CTDP1,2,Exosomes/Microvesicles,Q9Y5B0
9162,DGKI,7,Exosomes/Microvesicles,O75912
9170,LPAR2,19,Exosomes/Microvesicles,Q9HBW0
9189,ZBED1,1,Exosomes/Microvesicles,O96006
9201,DCLK1,21,Exosomes/Microvesicles,O15075
9202,ZMYM4,4,Exosomes/Microvesicles,Q5VZL5
9203,ZMYM3,3,Exosomes/Microvesicles,Q14202
9210,BMP15,3,Exosomes/Microvesicles,O95972
9221,NOLC1,26,Exosomes/Microvesicles,Q14978
9229,DLGAP1,1,Exosomes/Microvesicles,O14490
9231,DLG5,4,Exosomes/Microvesicles,Q8TDM6
9238,TBRG4,31,Exosomes/Microvesicles,Q969Z0
9271,PIWIL1,2,Exosomes/Microvesicles,Q96J94
9282,MED14,1,Exosomes/Microvesicles,O60244
9295,SRSF11,22,Exosomes/Microvesicles,Q05519
9324,HMGN3,1,Exosomes/Microvesicles,Q15651
9360,PPIG,4,Exosomes/Microvesicles,Q13427
9379,NRXN2,3,Exosomes/Microvesicles,P58401
9381,OTOF,20,Exosomes/Microvesicles,Q9HC10
9389,SLC22A14,1,Exosomes/Microvesicles,Q9Y267
9406,ZRANB2,2,Exosomes/Microvesicles,O95218
9420,CYP7B1,1,Exosomes/Microvesicles,O75881
9425,CDYL,1,Exosomes/Microvesicles,Q9Y232
9509,ADAMTS2,21,Exosomes/Microvesicles,O95450
9611,NCOR1,3,Exosomes/Microvesicles,O75376
9640,ZNF592,1,Exosomes/Microvesicles,Q92610
9644,SH3PXD2A,1,Exosomes/Microvesicles,Q5TCZ1
9656,MDC1,20,Exosomes/Microvesicles,Q14676
9699,RIMS2,2,Exosomes/Microvesicles,Q9UQ26
9705,ST18,1,Exosomes/Microvesicles,O60284
9715,FAM131B,1,Exosomes/Microvesicles,Q86XD5
9719,ADAMTSL2,2,Exosomes/Microvesicles,Q86TH1
9734,HDAC9,1,Exosomes/Microvesicles,Q9UKV0
9738,CCP110,1,Exosomes/Microvesicles,O43303
9739,SETD1A,3,Exosomes/Microvesicles,O15047
9745,ZNF536,4,Exosomes/Microvesicles,O15090
9749,PHACTR2,1,Exosomes/Microvesicles,O75167
9752,PCDHA9,1,Exosomes/Microvesicles,Q9Y5H5
9754,STARD8,1,Exosomes/Microvesicles,Q92502
9758,FRMPD4,2,Exosomes/Microvesicles,Q14CM0
9765,ZFYVE16,22,Exosomes/Microvesicles,Q7Z3T8
9771,RAPGEF5,2,Exosomes/Microvesicles,Q92565
9783,RIMS3,1,Exosomes/Microvesicles,Q9UJD0
9790,BMS1,2,Exosomes/Microvesicles,Q14692
9823,ARMCX2,2,Exosomes/Microvesicles,Q7L311
9849,ZNF518A,1,Exosomes/Microvesicles,Q6AHZ1
9881,TRANK1,2,Exosomes/Microvesicles,O15050
9889,ZBED4,1,Exosomes/Microvesicles,O75132
9904,RBM19,4,Exosomes/Microvesicles,Q9Y4C8
9969,MED13,10,Exosomes/Microvesicles,Q9UHV7
10102,TSFM,15,Exosomes/Microvesicles,P43897
10250,SRRM1,27,Exosomes/Microvesicles,Q8IYB3
10290,SPEG,3,Exosomes/Microvesicles,Q15772
10296,MAEA,26,Exosomes/Microvesicles,Q7L5Y9
10308,ZNF267,1,Exosomes/Microvesicles,Q14586
10345,TRDN,1,Exosomes/Microvesicles,Q13061
10350,ABCA9,1,Exosomes/Microvesicles,Q8IUA7
10388,SYCP2,1,Exosomes/Microvesicles,Q9BX26
10395,DLC1,3,Exosomes/Microvesicles,Q96QB1
10412,NSA2,1,Exosomes/Microvesicles,O95478
10464,PIBF1,1,Exosomes/Microvesicles,Q8WXW3
10566,AKAP3,2,Exosomes/Microvesicles,O75969
10580,SORBS1,22,Exosomes/Microvesicles,Q9BX66
10586,MAB21L2,1,Exosomes/Microvesicles,Q9Y586
10600,USP16,2,Exosomes/Microvesicles,Q9Y5T5
10615,SPAG5,4,Exosomes/Microvesicles,Q96R06
10733,PLK4,1,Exosomes/Microvesicles,O00444
10743,RAI1,3,Exosomes/Microvesicles,Q7Z5J4
10744,PTTG2,1,Exosomes/Microvesicles,Q9NZH5
10782,ZNF274,1,Exosomes/Microvesicles,Q96GC6
10793,ZNF273,1,Exosomes/Microvesicles,Q14593
10806,SDCCAG8,1,Exosomes/Microvesicles,Q86SQ7
10858,CYP46A1,3,Exosomes/Microvesicles,Q9Y6A2
10868,USP20,1,Exosomes/Microvesicles,Q9Y2K6
10869,USP19,23,Exosomes/Microvesicles,O94966
10903,MTMR11,2,Exosomes/Microvesicles,A4FU01
10921,RNPS1,32,Exosomes/Microvesicles,Q15287
10926,DBF4,2,Exosomes/Microvesicles,Q9UBU7
11000,SLC27A3,30,Exosomes/Microvesicles,Q5K4L6
11011,TLK2,6,Exosomes/Microvesicles,Q86UE8
11017,SNRNP27,1,Exosomes/Microvesicles,Q8WVK2
11083,DIDO1,2,Exosomes/Microvesicles,Q9BTC0
11086,ADAM29,1,Exosomes/Microvesicles,Q9UKF5
11096,ADAMTS5,2,Exosomes/Microvesicles,Q9UNA0
11122,PTPRT,2,Exosomes/Microvesicles,O14522
11138,TBC1D8,5,Exosomes/Microvesicles,O95759
11320,MGAT4A,2,Exosomes/Microvesicles,Q9UM21
22828,SCAF8,2,Exosomes/Microvesicles,Q9UPN6
22834,ZNF652,2,Exosomes/Microvesicles,Q9Y2D9
22850,ADNP2,1,Exosomes/Microvesicles,Q6IQ32
22909,FAN1,2,Exosomes/Microvesicles,Q9Y2M0
22950,SLC4A1AP,19,Exosomes/Microvesicles,Q9BWU0
22984,PDCD11,3,Exosomes/Microvesicles,Q14690
22989,MYH15,3,Exosomes/Microvesicles,Q9Y2K3
22993,HMGXB3,1,Exosomes/Microvesicles,Q12766
22998,LIMCH1,2,Exosomes/Microvesicles,Q9UPQ0
23005,MAPKBP1,16,Exosomes/Microvesicles,O60336
23008,KLHDC10,5,Exosomes/Microvesicles,Q6PID8
23025,UNC13A,3,Exosomes/Microvesicles,Q9UPW8
23059,CLUAP1,2,Exosomes/Microvesicles,Q96AJ1
23064,SETX,26,Exosomes/Microvesicles,Q7Z333
23081,KDM4C,3,Exosomes/Microvesicles,Q9H3R0
23082,PPRC1,5,Exosomes/Microvesicles,Q5VV67
23085,ERC1,18,Exosomes/Microvesicles,Q8IUD2
23090,ZNF423,3,Exosomes/Microvesicles,Q2M1K9
23091,ZC3H13,4,Exosomes/Microvesicles,Q5T200
23137,SMC5,4,Exosomes/Microvesicles,Q8IY18
23139,MAST2,5,Exosomes/Microvesicles,Q6P0Q8
23143,LRCH1,25,Exosomes/Microvesicles,Q9Y2L9
23144,ZC3H3,3,Exosomes/Microvesicles,Q8IXZ2
23158,TBC1D9,2,Exosomes/Microvesicles,Q6ZT07
23161,SNX13,1,Exosomes/Microvesicles,Q9Y5W8
23186,RCOR1,27,Exosomes/Microvesicles,Q9UKL0
23213,SULF1,24,Exosomes/Microvesicles,Q8IWU6
23223,RRP12,27,Exosomes/Microvesicles,Q5JTH9
23237,ARC,2,Exosomes/Microvesicles,Q7LC44
23241,PACS2,5,Exosomes/Microvesicles,Q86VP3
23253,ANKRD12,25,Exosomes/Microvesicles,Q6UB98
23258,DENND5A,1,Exosomes/Microvesicles,Q6IQ26
23269,MGA,5,Exosomes/Microvesicles,Q8IWI9
23286,WWC1,1,Exosomes/Microvesicles,Q8IX03
23288,IQCE,1,Exosomes/Microvesicles,Q6IPM2
23304,UBR2,26,Exosomes/Microvesicles,Q8IWV8
23309,SIN3B,1,Exosomes/Microvesicles,O75182
23312,DMXL2,3,Exosomes/Microvesicles,Q8TDJ6
23331,TTC28,6,Exosomes/Microvesicles,Q96AY4
23336,SYNM,1,Exosomes/Microvesicles,O15061
23367,LARP1,23,Exosomes/Microvesicles,Q6PKG0
23395,LARS2,4,Exosomes/Microvesicles,Q15031
23424,TDRD7,1,Exosomes/Microvesicles,Q8NHU6
23429,RYBP,1,Exosomes/Microvesicles,Q8N488
23481,PES1,28,Exosomes/Microvesicles,O00541
23500,DAAM2,15,Exosomes/Microvesicles,Q86T65
23533,PIK3R5,1,Exosomes/Microvesicles,Q8WYR1
23598,PATZ1,1,Exosomes/Microvesicles,Q9HBE1
23619,ZIM2,2,Exosomes/Microvesicles,Q9NZV7
23764,MAFF,18,Exosomes/Microvesicles,Q9ULX9
23774,BRD1,3,Exosomes/Microvesicles,O95696
25780,RASGRP3,2,Exosomes/Microvesicles,Q8IV61
25888,ZNF473,1,Exosomes/Microvesicles,Q8WTR7
25914,RTTN,7,Exosomes/Microvesicles,Q86VV8
25925,ZNF521,1,Exosomes/Microvesicles,Q96K83
25975,EGFL6,3,Exosomes/Microvesicles,Q8IUX8
26032,SUSD5,2,Exosomes/Microvesicles,O60279
26034,IPCEF1,1,Exosomes/Microvesicles,Q8WWN9
26037,SIPA1L1,2,Exosomes/Microvesicles,O43166
26045,LRRTM2,4,Exosomes/Microvesicles,O43300
26053,AUTS2,1,Exosomes/Microvesicles,Q8WXX7
26059,ERC2,1,Exosomes/Microvesicles,O15083
26084,ARHGEF26,1,Exosomes/Microvesicles,Q96DR7
26115,TANC2,7,Exosomes/Microvesicles,Q9HCD6
26119,LDLRAP1,24,Exosomes/Microvesicles,Q5SW96
26154,ABCA12,1,Exosomes/Microvesicles,Q86UK0
26155,NOC2L,19,Exosomes/Microvesicles,Q9Y3T9
26271,FBXO5,2,Exosomes/Microvesicles,Q9UKT4
26574,AATF,22,Exosomes/Microvesicles,Q9NY61
27085,MTBP,1,Exosomes/Microvesicles,Q96DY7
27128,CYTH4,3,Exosomes/Microvesicles,Q9UIA0
27145,FILIP1,5,Exosomes/Microvesicles,Q7Z7B0
27146,FAM184B,2,Exosomes/Microvesicles,Q9ULE4
27165,GLS2,2,Exosomes/Microvesicles,Q9UI32
27309,ZNF330,1,Exosomes/Microvesicles,Q9Y3S2
27332,ZNF638,3,Exosomes/Microvesicles,Q14966
29063,ZCCHC4,1,Exosomes/Microvesicles,Q9H5U6
29072,SETD2,7,Exosomes/Microvesicles,Q9BYW2
29123,ANKRD11,4,Exosomes/Microvesicles,Q6UB99
29850,TRPM5,2,Exosomes/Microvesicles,Q9NZQ8
