Entry	Mass
O60739	12,824
Q9BY44	64,990
Q9BQI3	71,106
P19525	62,094
Q9NZJ5	125,216
Q9P2K8	186,911
Q14232	33,712
P49770	38,990
Q9NR50	50,240
Q9UI10	57,557
Q13144	80,380
Q9UL18	97,214
Q9UKV8	97,208
Q9H9G7	97,360
Q9HCK5	97,097
P41214	64,706
P05198	36,112
P20042	38,388
P41091	51,109
Q14152	166,569
P55884	92,482
Q99613	105,344
O15371	63,973
P60228	52,221
O00303	37,564
O75821	35,611
O15372	39,930
Q13347	36,502
O75822	29,062
Q9UBQ5	25,060
Q9Y262	66,727
Q7L2H7	42,503
P60842	46,154
Q14240	46,402
P38919	46,871
P23588	69,151
P06730	25,097
A6NMX2	27,596
O60573	28,362
Q8N5X7	24,441
Q13541	12,580
Q13542	12,939
O60516	10,873
Q9NRA8	108,201
Q04637	175,491
P78344	102,362
O43432	176,652
Q15056	27,385
P55010	49,223
P63241	16,832
Q9GZV4	16,793
Q6IS14	16,773
O60841	138,827
P56537	26,599
Q9H777	40,019
Q9BQ52	92,219
P08246	28,518
Q15717	36,092
Q12926	39,504
Q14576	39,547
P26378	42,398
P32519	67,498
Q15723	63,967
P78545	41,454
Q99607	70,730
Q9UKW6	31,263
P0C7U0	90,477
Q5R3F8	89,687
P19419	44,888
P41970	44,240
P28324	46,900
P55199	68,265
O00472	72,324
Q9HB65	45,361
Q92556	83,829
Q96JJ3	82,615
Q96BJ8	81,467
Q8N336	39,052
Q8IZ81	34,961
Q96FG2	43,046
P15502	68,398
P60002	9,462
Q9BW60	32,663
Q9NXB9	34,585
Q9HB03	31,500
Q9GZR5	36,829
Q9NYP7	35,293
Q9H5J4	31,376
A1L3X0	33,356
Q6IA86	92,500
Q9H9T3	62,259
Q96EB1	46,588
Q96BH3	26,106
Q9HBW9	77,811
Q6PCB8	36,881
Q8N766	111,759
Q5UCC4	27,347
Q15006	34,834
Q9P0I2	29,952
Q5J8M3	20,087
Q9BV81	12,017
Q9NPA0	26,471
O43402	23,773
Q9Y3B6	23,061
Q9ULC0	27,452
P50402	28,994
Q96AY2	63,252
A4GXA9	41,178
Q92979	26,720
Q96A84	45,292
Q96A83	45,381
Q9Y6C2	106,695
Q9BXX0	115,687
Q9NT22	82,647
O00423	89,861
O95834	70,679
Q32P44	95,197
Q9HC35	108,916
Q05BV3	219,427
Q6ZMW3	217,899
P54851	19,199
P54852	18,429
Q14246	97,683
Q9UHX3	90,472
Q9BY15	72,621
Q86SQ3	50,903
Q7Z589	141,468
Q04741	28,039
Q04743	28,303
Q05925	40,115
P19622	34,211
Q8N8S7	66,510
Q9NRM1	128,785
O14682	66,130
O94919	55,017
Q14249	32,620
P21128	46,872
Q8N8Q3	30,792
P17813	70,578
Q8NFI3	83,987
Q8TC29	29,454
P06733	47,169
P09104	47,269
P13929	46,987
A6NNW6	68,465
Q9UHY7	28,933
Q7L5Y1	49,786
Q8TC92	73,348
Q16206	70,082
Q07075	109,244
P22413	104,924
Q13822	98,994
O14638	100,124
Q9Y6X5	51,641
Q9UJA9	54,666
Q6UWR7	50,241
Q6UWV6	51,494
O43768	13,389
Q8IYW4	67,538
P49961	57,965
Q9Y5L3	53,665
O75355	59,105
Q9Y227	70,255
O75356	47,517
O75354	53,246
Q9NQZ7	68,960
Q5MY95	53,904
Q9NPA8	11,529
Q5NDL2	62,011
O95936	72,732
Q09472	264,161
Q96L91	343,489
Q6ZTU2	51,753
Q14236	17,843
Q99814	96,459
P11171	97,017
Q9H4G0	98,503
O43491	112,588
Q9Y2J2	120,678
Q9HCS5	79,059
Q9H329	99,712
Q9HCM4	81,856
P16452	77,009
Q08495	45,514
Q9H2F5	93,463
Q52LR7	91,095
P16422	34,932
Q9UM22	25,437
Q9HCE0	292,481
P21709	108,127
Q5JZY3	109,716
P29317	108,266
P29320	110,131
P54764	109,860
P54756	114,803
Q9UF33	116,379
Q15375	112,097
P29322	111,003
P54762	109,885
P29323	117,493
P54753	110,330
P54760	108,270
O15197	110,700
P07099	52,949
P34913	62,616
Q9H6B9	40,909
Q8IUS5	42,324
B3EWF7	35,169
O95278	37,158
Q7L775	70,370
Q9Y6I3	60,293
O95208	68,482
Q9H201	68,222
P01588	21,307
P19235	55,065
P58107	555,658
P42566	98,656
Q9UBC2	94,255
Q12929	91,882
Q8TE68	80,251
Q9H6S3	80,621
Q8TE67	66,861
Q96J88	36,793
Q9C0D9	45,229
P11678	81,040
Q99645	36,637
O75616	48,350
Q9NZ08	107,235
Q6P179	110,462
Q7Z444	25,287
P04626	137,910
Q96RT1	158,298
P21860	148,098
Q15303	146,808
Q8IUD2	128,086
O15083	110,558
P07992	32,562
P18074	86,909
P19447	89,278
Q92889	104,486
P28715	133,108
P0DP91	119,487
Q03468	168,416
Q2NKX8	141,103
Q13216	44,055
O14944	19,044
P50548	58,703
P11308	53,838
Q969X5	32,592
Q96RQ1	42,549
Q9Y282	43,222
P84090	12,259
Q8IV48	40,064
A8K979	77,401
O43414	37,238
Q86X53	48,984
Q96DZ1	54,858
O75477	39,171
O94905	37,840
Q96PL5	52,605
Q8TAM6	32,783
Q7Z2K6	100,231
O75460	109,735
Q76MJ5	102,480
Q96HE7	54,393
Q86YB8	53,543
Q96DN0	30,480
P30040	28,993
Q9BS26	46,971
Q9UJM3	50,560
Q14264	67,942
P60508	59,523
P61583	8,907
Q9HDB8	27,904
Q9HDB9	73,588
Q69383	11,828
Q69384	79,218
Q7LDI9	74,079
Q9BXR3	107,688
Q9Y6I0	16,972
Q9H9K5	63,547
Q9UQF0	59,866
Q96AP7	41,176
Q5FWF5	94,983
Q56NI9	68,307
P10768	31,463
Q9H501	98,796
Q9NQ30	20,095
Q14674	233,175
B1AK53	91,733
Q6ZVH7	108,132
P03372	66,216
Q92731	59,216
Q6NXG1	75,585
Q9H6T0	78,401
P11474	45,510
O95718	48,054
P62508	51,306
Q8N693	44,297
Q9BSJ8	122,856
A0FGR8	102,357
A0FGR9	100,035
Q9NY74	103,440
P62495	49,031
P13804	35,080
P38117	27,844
Q16134	68,495
O95571	27,873
Q9HBU6	50,968
Q9NVF9	44,781
P14921	50,408
P15036	53,001
P50549	55,131
O00321	36,633
P41162	57,001
Q6ZN32	39,948
P43268	53,938
P41161	57,838
P41212	53,000
Q9Y603	38,998
Q9NYK6	33,948
P57679	111,990
Q86UK5	147,948
P22794	26,213
P34910	48,666
O60447	92,949
Q96CN4	91,376
Q9UI08	44,620
Q92817	231,604
A8MZ36	33,953
P49640	42,440
Q03828	47,800
Q01844	68,478
Q8NHP7	58,335
Q9NVH0	70,353
Q8N9H8	96,598
Q9UQ84	94,103
Q9NV70	101,982
Q96KP1	104,066
O60645	85,567
Q2M3D2	45,859
Q17RC7	79,896
Q96A65	110,498
O00471	81,853
Q8TAG9	93,722
Q9Y2D4	94,201
Q9UPT5	83,382
Q8IYI6	81,799
Q9Y2C4	41,085
Q9Y3B2	21,452
Q01780	100,831
Q13868	32,789
Q9NQT5	29,572
Q9NPD3	26,383
Q9NQT4	25,249
Q5RKV6	28,235
Q15024	31,821
Q96B26	30,040
Q06265	48,949
Q8NEV8	222,519
Q16394	86,255
Q93063	82,255
Q92935	74,697
Q9UBQ6	37,466
O43909	104,749
Q99502	64,593
O00167	59,232
Q99504	62,663
O95677	69,505
Q5T1H1	350,796
Q92800	85,271
Q15910	85,363
P15311	69,413
P00742	54,732
P03951	70,109
Q9Y624	32,583
P00748	67,792
P00488	83,267
P05160	75,511
P00734	70,037
P25116	47,441
P55085	44,126
O00254	42,508
Q96RI0	41,133
P13726	33,068
P12259	251,703
P08709	51,594
P00451	267,009
P00740	51,778
O00519	63,066
Q7L5A8	42,791
Q6GMR7	58,304
Q0VG06	93,433
Q9BTP7	23,897
P07148	14,208
P12104	15,207
P05413	14,858
P15090	14,719
Q01469	15,164
P51161	14,371
O15540	14,889
Q0Z7S8	15,093
Q13158	23,279
O60427	51,964
O95864	52,259
Q9Y5Q0	51,145
Q8N9I5	40,447
Q9UNN5	73,954
Q96CS3	52,623
P16930	46,374
Q6P587	24,843
Q96GK7	34,596
Q6P2I3	34,613
Q9NVQ4	20,215
Q9BWQ8	35,110
O60667	43,146
Q8TB05	18,954
Q8IYN6	17,877
Q6ZTI6	23,610
Q5T9C2	41,785
Q5T8I3	39,308
Q9BTL3	14,381
Q969W3	19,484
Q5XKR9	13,109
Q9NUU6	42,196
Q96BN8	40,263
O95990	17,455
Q9H098	15,558
Q96GS6	33,990
Q5VST6	32,215
Q6PCB6	35,831
Q8N4B1	27,215
Q6ICB4	28,338
Q9BQ89	31,271
Q8TC76	40,728
Q1W6H9	33,863
Q8TAY7	28,710
Q96PZ2	70,196
Q6SJ93	84,674
Q9H1Q7	51,782
Q96HM7	49,727
Q8IWE2	60,742
Q9NRY5	55,468
Q9Y4C2	102,126
A6NFQ2	100,906
Q8IWF6	69,575
Q8NEG7	66,464
Q9C073	48,319
Q6P1L5	61,968
Q9NWS6	40,269
Q9BPY3	39,499
Q9NZB2	121,888
Q5T036	27,929
Q96EK7	103,783
Q9NX05	120,588
Q96E09	30,529
Q7Z309	26,928
Q6P4D5	22,522
Q8N7J2	69,507
Q5JTC6	124,029
Q8N944	90,445
Q86V42	60,104
Q9H5Z6	50,961
Q96EY5	28,783
Q9H7P6	35,620
Q9BYI3	57,625
Q8IXS8	58,647
A6ZKI3	13,171
O15255	22,278
Q9BWD3	13,188
Q17RB0	13,246
Q9BZQ8	103,135
Q96TA1	84,138
Q86XR2	77,413
Q6UXB0	39,503
Q86XD5	35,769
Q5T7M4	32,416
Q4G0M1	37,279
Q8N9E0	28,941
Q5BKY9	28,385
Q8NC44	57,830
Q9H6L5	54,681
Q86VR2	51,396
Q9P2D6	169,840
Q49AJ0	155,770
Q96C01	15,641
O94988	116,932
Q9NYF5	104,543
Q8NE31	65,727
A5PLN7	82,698
Q96BN6	64,618
Q6UX46	16,915
Q8WW52	64,028
Q6UXP7	31,367
P0C7A2	43,591
Q8IYX7	54,621
Q658L1	45,933
B1AL88	51,493
Q8NDB6	24,412
C9JC47	42,896
P0CG42	43,129
P0CG43	43,408
A6NKW6	17,663
Q05DH4	116,621
Q8N612	105,568
Q5W0V3	86,558
Q86V87	82,340
Q3B820	76,752
Q96MY7	73,647
Q96A26	17,342
Q5T6X4	17,685
Q96GL9	17,641
P0C2L3	18,190
P58511	6,886
Q6J272	36,165
Q96KS9	24,182
Q9BTA0	18,414
Q92567	26,184
A1KXE4	20,324
Q9Y6X4	74,955
Q8N8A8	21,411
A1A519	37,158
A6NMN3	32,092
Q5VUB5	97,854
A8MVW0	87,435
Q6P995	92,181
Q8WUF8	47,972
A6NC97	41,969
Q9BQD7	25,130
Q6P4H8	26,110
Q8TBP5	19,954
Q3ZCQ3	16,967
Q6UWZ7	46,663
Q15018	46,901
Q9H8M9	17,470
Q9NVM1	18,374
P58658	49,483
Q8N128	23,757
A6PVY3	18,145
Q8IX21	131,873
Q8IXR5	76,515
Q6ZUX3	111,153
Q9Y4F4	189,360
Q6UWF9	19,733
Q8N9Y4	38,724
A6NEQ2	42,657
Q5T1J6	17,173
Q8NB25	132,965
Q9ULE4	121,044
Q8N0U4	42,301
A6NE01	262,758
Q8IYM0	103,722
A6NFU0	47,349
Q17R55	42,387
Q9H8M7	49,725
Q4G0A6	84,372
A8MYZ0	51,976
O60320	56,544
Q15884	49,703
P81408	71,355
A6NH52	24,111
Q9NYZ1	23,576
Q96ET8	31,105
Q9C0I3	99,510
Q9H7U1	93,548
Q9GZU8	28,912
P78312	139,988
Q96PV7	96,543
Q7L0X2	75,255
Q5W0A0	81,686
Q9BUT9	17,828
C9JLW8	10,920
Q6ZSG2	52,909
A6NMK8	59,204
Q9UFP1	63,637
Q6UWH4	57,552
Q6PEV8	42,801
Q7Z5A9	14,901
Q8N3H0	14,620
Q96LR4	15,682
Q8TCP9	66,276
P0CF97	76,034
Q9H8W3	27,021
Q6ZU69	148,096
Q9NX38	20,378
Q9NSI2	25,456
Q9UK61	189,032
Q5VWN6	268,843
Q5JX71	19,603
Q5JX69	19,499
Q96MK3	61,417
O75063	46,432
Q8IXL6	66,234
Q96ND0	30,777
Q96KR6	20,424
Q8NAA5	37,780
Q2VPJ9	34,740
Q96EL1	31,574
Q9NTI7	32,759
Q9BRX8	25,764
Q8TBF2	21,223
Q32MH5	121,670
Q7L5A3	56,690
Q9Y5M1	11,973
Q8WUB2	30,792
Q8N7L0	16,362
Q8IXS0	57,420
Q9NTX9	42,052
Q96MZ4	17,021
Q8IW50	20,400
Q5XKK7	21,103
Q641Q2	147,184
Q9Y4E1	144,911
Q7Z4H9	28,021
B1ANY3	29,405
A4D161	33,083
A6H8Z2	45,394
Q5U5X8	46,792
Q8WU58	59,652
A6NNL0	93,984
A6NFZ4	11,258
Q8N5W8	10,147
Q5JW98	35,060
Q8N5C1	35,170
Q5R3K3	34,458
Q5VT28	7,388
Q5T7N8	24,905
Q9Y421	13,178
Q86V20	93,705
P98173	25,152
P58499	25,982
Q92520	24,680
Q96BQ1	24,963
Q5VSL9	95,576
Q9ULQ0	95,360
Q8N2R8	45,776
Q6ZT52	36,776
Q8TCE6	40,513
Q96IP4	49,666
Q96A09	46,688
Q5VWP2	44,944
Q8NEK8	44,500
Q5JRC9	90,592
Q8NA70	73,945
Q5HY64	115,338
A6NHR8	46,757
Q6ZV65	45,662
Q8NEM7	85,789
P0C7V6	87,541
Q9H0Q0	37,313
Q9NUQ9	36,748
Q14320	40,242
Q9Y247	38,709
Q6NSI3	42,585
Q14153	45,768
Q9NYF3	43,091
Q6P444	43,384
Q9H019	31,957
Q8N323	63,178
Q96DL1	64,901
Q969Y0	63,800
Q6UWF7	62,263
Q8TBR7	29,383
Q71RH2	30,629
Q8N1B3	28,369
Q9H706	97,186
Q75VX8	92,882
Q9C0B6	89,005
Q76B58	88,445
Q9NP50	24,852
Q8N5J2	51,778
Q8NBR6	67,106
Q9BSJ6	27,480
Q6ZS17	132,308
Q9Y4F9	118,519
Q96MK2	105,290
Q5T7M9	49,024
Q5VUD6	48,583
Q0P6D2	46,420
Q5JRV8	38,449
Q8WV15	34,609
Q8IYT1	63,177
Q8TC56	64,756
Q8NEG0	27,472
Q8N9W8	47,076
Q6IPT2	27,609
Q8N5Q1	99,915
Q96KD3	38,946
Q6L9T8	16,688
Q8NAN2	71,006
Q7L4E1	65,531
Q4VXF1	18,188
A6NL05	18,299
Q5VVP1	147,818
Q8IWB4	148,734
Q6ZQQ2	175,618
P0C874	102,419
Q6ZUB1	157,136
Q8TAV0	35,049
Q5HYJ3	38,708
Q5JUQ0	31,968
Q5VT40	29,835
Q8TBF8	42,392
Q96LP2	52,022
Q96LZ7	47,399
Q96TC7	52,118
Q96DB5	35,808
Q86UY5	47,458
Q5T0W9	114,799
Q9BQN1	81,078
Q9H4H8	64,424
Q2M2I3	51,780
Q8NEG4	55,486
A6ND36	90,835
Q6ZRV2	127,122
Q96KN4	32,491
Q96KN1	34,474
Q96G04	36,915
Q9NVL1	18,454
Q96GI7	19,569
Q8N5H3	20,147
Q9UBU6	44,123
Q86YD7	49,793
A6NIJ5	50,026
Q658T7	50,084
Q658Y4	93,909
A1XBS5	33,431
Q6ZTR7	34,755
Q9H5X1	18,355
Q9Y3D0	17,663
Q8NCA5	55,273
Q52LJ0	45,547
Q17RN3	37,329
Q8IZU0	22,438
Q8IZT9	19,210
Q9Y2M0	114,225
O15360	162,775
Q8NB91	97,726
Q00597	63,429
Q9BXW9	164,128
Q9HB96	58,711
Q9NPI8	42,254
O15287	68,554
Q9NVI1	149,324
Q9NW38	42,905
Q8IYD8	232,191
Q8TC84	38,341
Q12884	87,713
Q8WVX9	59,357
Q96K12	59,438
Q9Y4F1	118,633
O94887	119,888
O95363	52,357
Q9Y285	57,564
Q9NSD9	66,116
P25445	37,732
P48023	31,485
P49327	273,427
Q14296	61,104
Q53R41	97,411
Q9NYY8	81,463
Q14CZ7	75,689
Q7L8L6	86,574
Q14517	506,273
Q9NYQ8	479,317
Q8TDW7	501,978
Q6V0I7	542,687
Q969F0	20,712
P35544	7,760
P62861	6,648
Q5TGI0	46,843
Q8TES7	125,446
P22087	33,784
Q8WUP2	40,670
A6NHQ2	34,803
P23142	77,214
P98095	126,573
Q9UBX5	50,180
Q53RD9	47,376
P35555	312,298
P35556	314,775
Q75N90	300,356
P09467	36,842
O00757	36,743
Q63HM2	132,702
Q9HAH7	48,388
Q9HCM7	110,907
Q9NXK8	37,026
Q8NEE6	83,924
Q8N1E6	45,886
Q9H469	32,998
Q8N461	51,658
Q9UF56	75,695
Q96ME1	88,341
Q6PCT2	75,707
Q9UKC9	47,062
Q96IG2	48,423
Q9UKT6	49,152
Q6P050	27,269
Q9UKT7	48,707
Q9UKA2	70,097
Q9UKA1	78,555
Q8N531	58,588
Q9UJT9	54,575
Q96CD0	40,516
Q9UK96	105,195
Q86XK2	103,585
Q8NCQ5	57,258
Q8IX29	34,588
Q96EF6	31,479
Q8NFZ0	117,686
Q9UK22	33,328
O94952	72,270
Q8NEZ5	44,508
O75426	64,889
Q8TCJ0	43,313
Q8NI29	31,623
Q9NVF7	41,149
Q9UK99	54,561
Q8TB52	82,304
Q5XUX0	60,664
Q969P5	41,637
Q7Z6M2	62,630
Q9NWN3	78,711
Q8NEA4	22,105
Q6PIJ6	133,944
Q8N4B4	52,646
Q9UKT5	44,136
Q9UH90	79,782
Q8TF61	94,496
Q6P3S6	77,839
Q4G163	78,402
Q9H4M3	29,747
P0C2W1	30,633
Q6PJ61	64,631
Q5MNV8	51,968
Q5FWF7	18,241
Q9UKT4	50,146
Q9NRD1	33,933
Q9Y3I1	58,503
Q9NRD0	37,068
Q9UK97	52,329
Q5XX13	119,846
Q9UKB1	62,091
Q6X9E4	53,056
Q9UKT8	51,512
P57775	46,337
Q969U6	63,922
Q969H0	79,663
Q8N3Y1	67,394
Q5XUX1	50,760
Q8WWV6	57,144
P24071	32,265
P12319	29,596
P30273	9,667
P06734	36,469
Q9Y324	23,370
Q9Y6R7	572,017
P12314	42,632
P12318	35,001
P31994	34,044
P08637	29,089
O75015	26,216
P55899	39,743
O14526	96,861
Q0JRZ9	88,924
Q86WN1	76,942
O94868	84,276
O00602	35,078
Q15485	34,001
O75636	32,903
Q96LA6	46,936
Q96LA5	55,542
Q96P31	80,856
Q96PJ5	57,224
Q96RD9	106,437
Q6DN72	47,748
Q7L513	38,927
Q6BAA4	46,904
Q8NFU4	9,700
P37268	48,115
P14324	48,275
P10109	19,393
Q6P4F2	19,888
Q9BRP7	70,416
P22570	53,837
P22830	47,862
Q9BSK4	73,639
Q9UK73	70,264
Q96JP0	68,673
P39748	42,593
P16591	94,638
A9Z1Z3	200,980
A0AVI2	237,935
Q2WGJ9	209,308
Q8NA97	15,156
Q96M78	15,528
Q9BQL6	77,437
Q96AC1	77,861
Q86UX7	75,953
P07332	93,497
Q9UGM5	42,055
Q99581	25,030
Q99689	45,119
Q9UHY8	39,666
A0PJY2	52,038
Q8TBJ5	48,811
O14842	31,457
O15552	37,144
Q9UID3	86,042
P02671	94,973
P02675	55,928
P98174	106,561
Q7Z6J4	74,892
Q5JSP0	79,401
Q96M96	86,626
Q6ZNL6	159,891
Q6ZV73	160,816
P05230	17,460
O15520	23,436
Q92914	25,005
P61328	27,399
Q92913	27,564
Q92915	27,702
O60258	24,891
O95750	24,003
P09038	30,770
Q9NSA1	22,300
Q9HCT0	19,663
Q9GZV9	27,954
P11487	26,887
P12034	29,551
P10767	22,905
P55075	26,525
P31371	23,441
Q14512	26,264
Q9BYJ0	24,581
Q8TAT2	27,590
O95684	43,065
Q9NVK5	29,426
P21802	92,025
P22607	87,710
P22455	87,954
Q8N441	54,537
P02679	51,512
Q96C11	59,993
Q08830	36,379
Q14314	50,229
P09769	59,479
P07954	54,637
B1AJZ9	161,904
Q9C0D6	124,762
P49789	16,858
Q13642	36,263
Q14192	32,193
Q13643	31,192
Q5TD97	32,720
Q9Y613	126,551
Q2V2M9	158,613
Q8N539	50,744
Q8TAL6	24,273
O43427	41,878
Q9BVA6	51,778
Q92562	103,635
O43915	40,444
Q6QHK4	24,123
Q5HY92	82,146
Q6PIW4	74,077
A6NMB9	66,603
Q7Z7B0	138,109
Q4L180	130,382
Q6UN15	66,526
Q9Y3D6	16,938
A5D6W6	32,207
Q8N6M3	29,855
Q96SL8	51,996
Q86VR8	48,507
Q96AY3	64,245
Q9NYL4	22,180
Q9NWM8	24,172
Q5T1M5	133,630
P62942	11,951
P26885	15,649
Q00688	25,177
Q02790	51,805
Q13451	51,212
O75344	37,214
Q9Y680	25,794
Q14318	44,562
O95302	63,084
P68106	11,783
Q75LS8	15,591
Q9UIM3	38,176
Q9H9S5	54,568
Q9HAU6	15,994
O75072	53,724
Q8NFF5	65,266
Q8NFG4	64,473
P11362	91,868
P20930	435,170
Q5D862	248,073
Q01543	50,982
Q13045	144,751
P21333	280,739
O75369	278,164
Q14315	291,022
O75955	47,355
Q14254	47,064
Q9NZU1	71,358
O43155	74,049
Q9NZU0	73,004
P17948	150,769
P36888	112,903
P35916	152,757
Q9Y5Y0	59,863
Q9UPI3	57,241
Q4VC44	80,108
Q96CP2	14,564
Q68DA7	157,578
Q9NZ56	180,106
O95466	121,854
Q96PY5	123,321
Q8IVF7	117,213
Q01740	60,311
Q99518	60,907
P31513	60,033
P31512	63,343
P49326	60,221
O60774	61,291
Q06828	43,179
Q06787	71,174
Q8N0W7	29,241
P02751	272,320
Q9H479	35,171
Q9HA64	34,412
Q96RU3	71,307
Q5T0N5	70,065
Q8N3X1	110,266
Q4ZHG4	205,558
Q9Y2H6	131,852
Q53EP0	132,888
Q8NAU1	23,659
Q5VTL7	78,236
Q8TC99	35,921
Q8TF40	130,555
Q9P278	122,115
P49354	44,409
P49356	48,774
Q5VW36	200,072
Q04609	84,331
Q9HBA9	50,045
P15328	29,819
P14207	29,280
P41439	27,885
A6ND01	28,672
E5RQL4	16,268
Q96NB1	19,778
P01100	40,695
P53539	35,928
P15407	29,413
P15408	35,193
P55317	49,148
Q9Y261	48,306
P55318	37,140
Q99853	34,978
Q5VYV0	45,581
Q12948	56,789
Q99958	53,719
Q16676	46,140
O60548	48,748
Q9UJU5	47,630
Q9NU39	43,610
Q5VV16	45,780
Q13461	33,234
Q12946	40,122
Q12947	45,993
P55316	52,352
O75593	39,257
Q12951	40,973
Q6ZQN5	32,979
A8MTJ6	43,326
Q92949	45,247
Q9P0K8	62,395
Q9UPW0	68,960
P85037	75,457
Q01167	69,062
Q12952	36,490
P58012	38,772
O15353	68,925
P32314	47,161
O00409	53,835
Q96NZ1	55,215
Q12778	69,662
O43524	71,277
P98177	53,684
A8MYZ6	50,595
Q9H334	75,317
O15409	79,919
Q9BZS1	47,244
Q8IVH2	73,488
Q9C009	41,526
Q6PJQ5	35,924
Q96CU9	53,812
Q8IWF2	77,791
O43638	35,434
Q05932	64,609
O14772	68,010
P21462	38,446
P25090	38,964
P25089	39,965
Q70Z53	37,548
Q86XX4	443,214
Q92837	29,093
O75474	24,051
Q5H8C1	244,154
Q5SZK8	351,157
P0C091	238,179
Q14331	29,172
A6NGY1	30,798
P42685	58,254
Q8N878	62,523
A2A2Y4	68,772
Q9P2Q2	115,458
Q9Y2L6	118,047
Q7Z6J6	65,065
Q96NE9	72,044
P0C7T7	38,799
Q6ZUT3	81,614
Q9BZ67	51,218
Q5SYB0	173,437
Q68DX3	144,282
Q5JV73	199,209
Q14CM0	144,379
Q6ZNA5	66,114
Q9P0K9	37,270
Q8WU20	57,029
O43559	54,462
Q5TBA9	338,875
O94915	339,598
Q92765	36,254
O95073	34,768
Q5H9T9	87,956
Q16658	54,530
O14926	55,057
Q9NQT6	56,624
Q9BTV5	55,820
Q9BXM9	59,578
A1L4K1	85,385
P01225	14,700
P23945	78,265
Q8NA03	66,121
Q5CZC0	780,607
P19883	38,007
Q12841	34,986
O95633	27,663
Q6MZW2	93,096
Q8N475	95,751
O95954	58,927
P02794	21,226
P0C7X4	22,644
Q9BXU8	21,142
P02792	20,020
Q8N4E7	27,538
Q9C0B1	58,282
Q9UET6	36,079
Q9UI43	27,424
Q8IY81	96,558
Q8IYT2	88,120
Q8N1G2	95,321
Q96AE4	67,560
Q96I24	61,640
P04066	53,689
Q9BTY2	54,067
Q8N0W3	117,623
Q8IVP5	17,178
Q9BWH2	20,676
P09958	86,678
P35637	53,426
P19526	41,251
Q6P4F1	56,094
Q495W5	55,816
Q10981	39,017
P21217	42,117
P22083	59,084
P51993	41,860
Q11130	39,239
Q9BYC5	66,516
Q9Y231	42,071
Q9BT04	45,679
Q9Y5J6	11,586
Q16595	23,135
P51114	69,721
P51116	74,223
O00168	10,441
P54710	7,283
Q14802	9,263
Q96DB9	19,472
Q9H0Q3	10,542
P58550	10,590
P58549	8,524
O15117	85,387
Q9BQS8	166,983
P06241	60,762
Q96QD9	35,818
Q9UP38	71,158
Q9ULW2	65,336
Q14332	63,554
Q9NPG1	76,263
Q9ULV1	59,881
Q13467	64,507
O60353	79,292
O75084	63,620
Q9H461	73,300
O00144	64,466
Q9UM11	55,179
P27469	11,321
Q7L622	80,504
Q13283	52,164
Q9UN86	54,121
O95866	26,163
P35575	40,484
Q9BUM1	38,735
P11413	59,257
P10253	105,324
Q13480	76,616
Q9UQC2	74,458
Q8WWW8	65,589
Q2WGN9	62,367
O95166	13,918
Q9H0R8	14,044
P60520	13,667
Q9BY60	13,976
Q9UBS5	108,320
O75899	105,821
Q06546	51,295
Q06547	42,483
Q8TAK5	48,650
P47869	51,326
P34903	55,165
P48169	61,623
P31644	52,146
Q16445	51,024
P18505	54,235
P47870	59,150
P28472	54,116
O14764	50,708
P78334	57,972
Q8N1C3	53,595
Q99928	54,289
O00591	50,640
Q9UN88	72,022
P24046	55,883
P28476	54,151
A8MPY1	54,272
Q05329	65,411
P24522	18,336
O75293	17,818
O95257	17,121
Q8TAE8	25,384
Q6ZQY3	59,246
Q96PS6	8,425
Q6NT46	12,785
P0DSO3	12,956
O14976	143,191
P22466	13,302
Q99999	48,764
Q9H3Q3	46,110
Q96A11	48,956
Q96RP7	54,166
P54803	77,063
Q14376	38,282
P51570	42,272
Q96C23	37,766
P34059	58,026
Q10472	64,219
Q86SR1	68,992
Q8NCW6	68,919
Q8IXK2	66,938
Q8IUC8	64,051
Q96FL9	64,321
Q10471	64,733
Q14435	72,610
Q8N4A0	66,666
Q7Z7M9	106,266
Q8NCL4	71,159
Q86SF2	75,389
Q9NY28	72,851
Q9HCQ5	68,359
Q8N428	63,074
Q8N3T1	73,063
Q6P9A2	69,561
Q7Z4T8	51,427
Q49A17	69,788
Q9UBC7	12,545
O60755	39,573
P07902	43,363
Q14353	26,318
Q9H2C0	67,638
Q14697	106,874
Q8TET4	104,334
P17677	24,803
P04406	36,053
O14556	44,501
Q8N292	17,883
Q14C86	164,980
Q9NY12	22,348
Q5VVW2	112,852
P41250	83,166
P22102	107,767
P54826	35,693
O43903	34,945
Q99501	72,717
Q8NHY3	96,520
Q86XJ1	75,214
Q14393	74,925
O60861	54,371
O95995	56,356
P01350	11,394
P15976	42,751
P23769	50,500
P23771	47,916
P43694	44,565
Q9BWX5	41,299
Q92908	60,033
Q8WUU5	28,690
Q86YP4	68,063
Q8WXI9	65,261
O43716	15,086
P50440	48,455
Q8NAP1	17,846
A6NHX0	36,056
Q8WTX7	36,275
Q9HCG7	104,649
Q9H227	53,696
O75323	33,743
Q04446	80,474
Q92538	206,446
Q8N5D6	40,127
P32455	67,931
P32456	67,209
Q8WXF7	63,544
Q9H0R5	68,114
Q96PP9	73,165
Q96PP8	66,617
Q6ZN66	72,427
Q8N8V2	72,513
P52951	37,348
P02774	52,918
P04062	59,716
P28676	24,010
O75600	45,285
Q96CN9	87,811
