ID,PTM_count,Phosphorylation_MSD,Glycosylation_MSD,Ubiquitination_MSD,SUMOylation_MSD,Acetyllysine_MSD,Palmitoylation_MSD,Hydroxylation_MSD,Methylation_MSD,Pyrrolidone_carboxylic_acid_MSD
P41221,22,1,1,1,0,1,1,1,1,1
P46094,14,1,1,0,1,0,1,1,0,0
Q8N7P7,87,1,1,1,1,0,0,0,1,0
O43847,32,1,1,1,1,1,1,1,0,0
A6NF83,9,0,0,0,0,1,0,1,1,1
Q8NGF8,6,0,1,1,1,0,0,0,0,0
Q8NBP7,16,1,1,1,1,0,1,1,0,1
P29122,45,1,1,1,0,1,1,1,1,1
O00444,70,1,1,0,1,1,1,1,1,0
Q9WJR5,39,1,1,1,1,1,1,1,1,0
P09923,27,1,1,1,1,1,0,1,1,1
Q7Z4H8,20,1,1,1,1,1,0,1,0,0
P55347,27,1,1,0,1,1,0,0,0,1
Q8TAA3,9,1,1,1,0,1,0,0,0,0
P23467,86,1,1,1,1,1,1,0,1,1
Q03393,11,1,1,0,1,1,1,0,1,0
P23471,146,1,1,1,1,1,1,1,1,1
O95153,178,1,1,1,1,1,1,1,1,1
P61313,19,1,1,1,0,1,1,1,1,0
Q9BRS2,27,1,1,0,1,1,0,0,0,0
O43353,30,1,1,1,0,1,1,0,1,0
O00237,36,1,1,1,1,1,1,1,1,0
Q9H9Y2,19,1,1,1,1,1,0,1,1,0
Q9H6T3,46,1,1,1,1,1,0,0,1,1
Q8N5U6,58,1,1,1,1,0,0,1,1,1
P62854,13,1,1,0,0,0,0,1,1,0
Q8N9S9,11,1,1,1,1,1,1,0,1,0
Q8TCT8,13,1,1,0,0,1,0,0,0,1
P61278,10,1,1,0,0,1,1,0,0,0
P51688,20,1,1,1,0,1,1,1,1,1
Q7KZ85,90,1,1,1,1,1,0,1,1,0
Q9UQ90,32,1,1,1,0,1,0,1,1,0
Q9BXA5,12,1,1,1,0,1,1,0,0,0
Q15022,57,1,1,1,1,1,0,1,0,1
Q8N205,20,1,0,0,0,0,0,0,1,1
Q6IPX1,36,1,1,1,1,1,1,1,1,1
Q86TJ2,17,1,1,0,0,1,0,0,0,1
A0A087X179,36,1,1,1,1,1,1,1,1,1
Q9NS69,10,1,1,1,0,0,0,1,1,1
Q8NFZ5,23,1,1,1,0,0,1,1,0,1
Q9H2S6,11,1,1,1,0,0,1,1,1,0
O60296,87,1,1,1,1,0,0,1,0,1
Q6UXZ0,10,1,1,0,1,0,0,0,1,0
Q0P6H9,13,1,1,1,1,0,1,0,0,1
A0PK05,14,1,1,0,0,0,0,0,0,1
O14787,25,1,1,1,1,1,0,1,1,1
P14679,27,1,1,1,0,1,1,1,1,1
P16473,34,1,1,1,0,1,1,1,0,1
A0A075B6L2,6,0,1,0,0,0,1,0,0,1
Q8IYT8,107,1,1,1,0,1,1,1,1,1
P63146,8,1,1,0,0,0,0,1,0,0
Q5JXB2,8,1,0,1,1,1,0,0,0,0
A0A1B0GUS4,2,0,0,0,0,1,0,0,0,0
Q9UBW7,85,1,1,1,1,1,1,1,0,1
Q8N9F8,19,1,1,1,1,0,0,0,0,0
Q9UDV7,42,1,1,1,1,1,1,1,0,1
P0DPD5,17,1,1,1,1,1,0,0,0,0
Q7Z5L2,56,1,1,1,1,1,1,0,1,1
P83731,13,1,1,0,1,1,1,1,1,0
Q6P5R6,8,1,0,1,0,1,0,0,0,1
Q9Y3B7,16,1,0,1,0,1,0,0,1,1
Q8NHW5,16,1,1,1,1,0,0,1,0,0
P19474,19,1,1,1,0,1,0,0,1,1
Q9Y2L1,32,1,1,1,1,1,0,1,1,1
Q9P2E9,100,1,1,1,1,0,0,0,0,1
Q96LC7,36,1,1,1,0,1,0,0,1,1
Q8N7X2,37,1,1,1,0,0,0,0,1,0
Q6ZMT1,56,1,1,1,0,0,1,1,1,0
Q8WWQ8,104,1,1,1,1,1,1,1,1,0
Q9NSY2,12,1,1,1,0,1,0,1,0,1
P52630,31,1,1,1,1,1,1,0,1,1
P49588,28,1,1,1,1,1,0,1,1,0
O15260,3,1,0,0,0,0,0,1,0,1
Q7Z2R9,12,1,1,0,0,1,0,0,1,0
A0A1B0GWG4,7,1,1,0,1,0,0,0,0,0
O95926,14,1,1,1,1,1,0,0,0,0
Q9NSE4,38,1,1,1,1,1,1,0,1,1
P08247,14,1,1,1,0,0,0,1,1,1
Q7Z7C8,35,1,1,1,0,0,0,0,1,0
Q9BQ70,33,1,1,1,0,1,0,0,1,1
P23258,12,1,1,1,0,0,0,1,0,0
Q3ZCM7,16,1,1,0,1,0,0,0,1,0
Q9Y4R8,36,1,1,1,0,0,0,1,1,1
Q9UKZ4,124,1,1,1,1,1,1,1,1,1
Q24JP5,67,1,1,1,1,1,1,1,1,1
Q96JJ7,20,1,1,1,1,1,0,0,1,0
Q9BY14,7,0,1,0,0,0,0,1,0,1
Q96NA8,49,1,1,1,1,0,1,1,1,0
Q5TGU0,2,1,1,0,0,0,0,0,0,0
O60635,10,1,1,0,1,0,1,0,0,1
Q9UKR8,6,1,1,0,0,0,1,1,0,0
Q12999,9,1,1,0,0,1,1,0,0,0
A0A0K0K1D8,9,1,1,0,0,0,1,1,0,1
Q9H1C4,26,1,1,1,0,1,1,1,1,1
Q9UPW8,92,1,1,1,1,1,1,1,0,1
Q5TAP6,67,1,1,1,1,1,0,0,1,1
Q9P0L0,17,1,1,1,1,1,0,0,0,0
Q9NNX9,40,1,1,1,0,1,0,1,1,0
O14599,8,1,1,0,0,0,1,1,1,0
Q6ZMY6,28,1,1,1,1,1,1,1,0,0
Q8WWY7,4,0,0,0,0,0,0,1,0,0
Q96AJ9,13,1,1,1,0,1,0,0,0,0
Q5GFL6,29,1,1,1,0,1,1,1,1,1
Q9BXE9,13,1,1,0,0,1,1,1,1,0
Q9H6R7,27,1,1,1,1,0,0,1,1,0
Q7Z5K2,80,1,1,1,1,1,1,1,1,1
Q9HAD4,11,1,1,1,1,1,0,0,1,0
Q9H7D7,29,1,1,1,0,1,0,1,0,1
A6NIX2,48,1,0,1,0,1,1,1,1,0
Q9Y5W5,22,1,1,0,0,0,0,1,0,1
O14905,25,1,1,1,0,1,1,1,1,1
Q96NR7,28,1,1,0,0,0,0,1,1,0
Q9BYP7,142,1,1,1,1,1,1,1,1,0
Q9Y2G7,15,1,1,1,0,1,0,0,1,0
Q9H171,28,1,1,1,0,1,0,1,0,1
P24278,21,1,1,1,1,1,0,0,0,1
O95159,14,1,1,0,0,1,1,1,0,0
Q9NQZ6,9,1,1,1,1,0,1,0,0,1
Q8N5P1,28,1,0,1,1,1,1,1,1,0
A6NFI3,58,1,1,1,0,1,0,1,1,0
Q9UC06,25,1,1,1,1,1,0,1,1,0
P0CG32,18,1,1,1,0,1,1,0,1,1
A8MVS1,13,1,1,1,0,0,0,0,0,0
Q86UD4,25,1,1,1,0,1,0,0,1,1
Q8IVQ6,1,0,0,0,0,0,0,1,0,0
Q96K62,57,1,1,1,1,1,1,1,1,1
Q16587,31,1,1,1,1,1,0,0,1,1
Q8N7K0,25,1,1,1,0,1,1,0,1,0
Q9ULD9,192,1,1,1,1,1,0,1,1,1
Q5H9K5,32,1,1,1,0,0,1,0,1,0
Q9H900,18,1,1,1,0,1,1,0,0,1
O75152,90,1,1,1,1,1,1,1,1,1
Q86XN6,20,1,1,1,0,1,0,0,0,1
Q96C55,21,1,1,1,0,0,0,1,1,0
P59923,63,1,1,1,1,1,1,1,1,0
P28328,10,1,1,1,0,1,0,0,1,1
Q8NBL1,18,1,1,1,1,1,0,0,1,1
Q8ND90,10,1,1,1,0,1,1,0,0,1
Q96FM1,5,0,1,1,0,0,1,0,0,1
Q02809,18,1,1,1,1,1,0,0,0,0
Q9H4Q4,14,1,1,1,0,0,1,1,1,1
Q70Z35,69,1,1,1,1,1,0,1,1,1
P30520,11,1,1,1,1,1,0,0,1,0
P62266,9,0,1,1,0,1,1,1,1,0
Q13277,14,1,0,1,0,1,0,0,0,1
Q96H78,4,1,0,1,0,0,0,0,1,0
Q8TCC7,21,1,1,1,1,1,0,0,1,1
Q96GQ5,14,1,1,1,1,1,0,0,0,0
Q96T68,37,1,1,1,1,1,1,0,0,1
A6NKW6,9,1,1,1,0,0,1,0,0,1
O43147,72,1,1,1,1,1,0,1,1,1
P0DME0,18,1,1,1,1,1,0,0,0,1
Q8WTS6,11,1,1,1,0,1,0,0,1,0
Q6UWP8,29,1,1,1,0,1,0,0,1,0
Q93073,106,1,1,1,1,0,0,1,1,1
P37088,45,1,1,1,0,1,0,1,1,1
Q0VAQ4,13,1,1,1,0,0,0,0,0,0
Q5SXM2,111,1,1,1,1,1,1,1,1,1
Q14683,61,1,1,1,1,1,0,0,1,1
Q5VUG0,50,1,1,1,1,1,0,0,1,0
Q9H040,33,1,1,1,1,1,0,1,1,0
P62316,6,1,1,0,1,0,0,0,0,0
P28370,72,1,1,1,1,1,1,1,1,1
A6NJY1,6,1,0,1,0,0,1,0,0,1
P09486,12,1,1,1,0,0,1,1,0,1
Q9NS25,16,1,1,1,0,0,0,0,0,1
Q4W5P6,3,1,0,0,0,0,0,0,0,1
Q9NYB5,17,1,1,1,1,1,0,0,0,1
P0DUD1,15,1,1,1,0,1,1,0,0,1
Q6ZQN7,38,1,1,1,1,1,1,1,1,1
P0DUD3,14,1,1,1,0,1,1,0,0,1
O94993,75,1,1,1,1,0,0,1,1,1
Q9NZD8,13,1,1,1,0,1,0,0,1,1
Q5TCZ1,136,1,1,1,1,1,1,1,1,1
P48595,25,1,1,1,1,1,1,0,0,1
Q5T0L3,23,1,1,1,0,0,1,0,1,0
Q6Q759,130,1,1,1,1,1,0,1,1,1
Q01082,131,1,1,1,1,1,0,1,1,1
Q8IX21,110,1,1,1,1,1,1,1,1,1
Q8TAQ9,25,1,1,1,1,1,0,1,1,1
Q96N35,6,1,1,0,0,0,1,1,0,0
Q15208,38,1,1,1,1,1,1,1,1,1
G2XKQ0,9,1,1,0,1,0,0,0,0,0
P52823,18,1,1,1,0,1,0,1,0,1
Q9NRL3,45,1,1,1,0,1,0,1,0,0
Q6ZRS2,355,1,1,1,1,1,0,1,1,1
Q86TD4,18,1,1,1,0,1,0,1,0,1
A7MCY6,95,1,1,1,0,0,0,1,1,0
Q13395,34,1,1,1,1,1,1,0,1,1
Q9Y5J9,1,1,0,0,0,0,0,0,0,0
Q9UPQ9,195,1,1,1,1,1,0,1,1,1
Q8N2E6,11,1,1,0,0,0,0,1,1,0
P19429,26,1,1,1,1,0,0,1,1,0
Q9ULW0,70,1,1,1,1,1,1,1,1,1
Q15035,15,1,1,0,1,0,0,1,1,1
P83876,6,1,0,1,0,0,0,0,1,0
Q9BTV4,19,1,1,1,1,1,0,0,0,1
Q9BZD7,24,1,1,0,1,1,1,0,1,1
Q86YD3,28,1,1,0,1,0,1,0,0,1
O14907,8,1,1,1,0,0,0,1,0,1
P04818,17,1,1,1,1,1,0,1,0,1
Q99990,26,1,1,1,1,0,0,0,1,0
Q6UXI7,40,1,1,1,1,1,0,0,1,0
Q9P2U8,24,1,1,1,1,1,0,1,1,0
P41226,29,1,1,1,0,0,0,1,1,1
Q562E7,86,1,1,1,0,1,1,1,1,1
Q5GH77,14,1,1,1,1,0,1,0,0,1
P18887,71,1,1,1,1,1,0,1,1,1
Q96QK1,22,1,1,1,1,1,1,0,1,1
P0C1S8,56,1,1,1,1,1,0,0,0,0
Q6PCB0,23,1,1,1,0,0,0,1,1,1
Q16222,17,1,1,1,1,1,0,0,0,0
Q2TAL6,18,1,0,1,1,0,1,1,1,1
Q9NQW7,20,1,1,1,0,1,0,1,1,1
Q641Q2,154,1,1,1,1,1,1,1,1,1
P04275,117,1,1,1,1,1,1,1,1,1
Q9Y2I8,32,1,1,1,0,1,1,1,1,1
P47989,62,1,1,1,1,1,1,1,1,1
P56706,17,1,1,1,0,0,1,1,1,1
Q9GZT5,25,1,1,1,0,0,1,1,1,1
Q0VG73,7,1,1,0,0,1,0,0,0,1
Q5BJH7,12,1,1,1,0,1,0,0,1,0
Q5PR19,34,1,1,1,1,0,0,1,1,1
Q8N6K4,21,1,1,0,0,0,0,1,1,1
Q8NAQ8,14,1,1,1,0,0,1,1,1,0
Q6ZN57,21,1,1,1,1,1,0,0,0,0
Q9NU63,21,1,1,1,1,1,1,1,1,1
Q8IXM3,9,1,0,1,0,0,1,1,1,0
Q2QD12,10,1,1,1,0,1,1,0,0,0
Q9H777,14,1,1,1,0,1,0,0,0,1
Q9BWH6,56,1,1,1,1,1,1,0,1,1
P62875,7,0,0,1,0,0,1,1,0,0
Q8IYW5,68,1,1,1,0,1,1,1,1,1
Q96K19,6,1,0,1,1,0,0,0,0,1
Q9H2S5,37,1,1,1,1,0,0,1,1,0
Q9UBS8,27,1,1,1,1,1,0,1,0,0
Q9NWF9,40,1,1,1,1,1,0,1,1,0
O00411,45,1,1,1,1,1,1,1,1,1
Q8WXD0,22,1,1,1,1,1,1,1,0,1
P78382,10,1,1,1,0,0,0,0,0,1
A6NFY7,10,1,1,0,0,0,0,1,1,1
Q8TD22,24,1,1,1,0,1,0,1,1,1
Q96PL1,3,0,0,0,0,1,0,0,1,0
Q5VUM1,10,1,0,1,0,1,1,0,0,0
Q13326,17,1,1,1,1,0,1,0,0,1
Q15427,83,1,1,1,0,1,0,1,1,0
Q5JRV8,39,1,1,0,1,1,0,1,1,1
Q96T21,71,1,1,1,1,1,0,0,1,1
Q587I9,8,1,0,1,0,0,0,0,1,1
P35247,32,1,1,1,1,1,0,1,1,0
P98077,38,1,1,0,0,1,0,1,1,1
P84101,6,1,0,1,1,0,0,0,0,0
P49908,21,1,1,0,1,0,1,0,0,1
P31639,21,1,1,1,1,0,1,0,1,1
Q13228,23,1,1,1,1,1,1,1,1,0
Q9UHD8,48,1,1,1,0,1,0,0,1,0
A6NH21,26,1,1,1,1,0,1,1,1,1
Q96FV2,17,1,1,1,0,0,0,1,0,0
Q9UPU9,56,1,1,1,1,1,0,0,1,1
O14828,23,1,1,1,0,0,1,1,1,1
Q71RC9,11,1,0,0,0,0,1,1,0,0
Q02086,62,1,1,1,1,1,0,1,1,0
Q9H0K1,67,1,1,1,0,0,1,1,1,1
P01241,11,1,0,0,0,1,1,0,0,1
A0A494C191,15,1,1,1,0,1,1,0,0,1
Q9BWV2,14,1,1,0,1,1,1,1,1,0
Q96AH0,6,0,1,0,0,0,0,1,1,0
Q8WY21,62,1,1,1,0,1,0,1,1,0
Q537H7,8,1,1,1,0,1,0,1,0,0
O75635,26,1,1,1,1,1,1,0,1,1
P03973,11,1,1,0,0,0,1,1,1,0
P11277,100,1,1,1,1,1,0,0,0,1
Q68D10,96,1,1,1,1,1,0,1,1,1
Q9NUV7,23,1,1,1,0,1,1,0,1,0
Q16385,12,1,1,1,0,1,0,0,1,0
Q6IMI6,8,1,1,0,1,1,0,0,0,0
Q7RTT6,14,1,1,1,1,1,0,0,0,0
Q13586,62,1,1,1,1,1,0,0,1,1
O95630,13,1,1,1,0,1,0,0,0,0
Q92502,70,1,1,1,1,1,1,1,1,1
P42226,29,1,1,1,0,1,1,0,0,1
O94888,32,1,1,1,1,1,0,0,0,0
Q9HBJ7,50,1,1,1,1,1,1,0,1,0
P15374,7,1,1,0,0,0,0,0,0,1
Q6DHY5,36,1,1,1,1,1,1,1,1,1
Q6ZVK1,8,1,1,1,0,0,1,0,0,1
Q9NVV9,14,1,1,1,1,1,1,0,0,1
Q99598,17,1,1,1,1,1,0,0,0,0
Q96T88,42,1,1,1,1,1,1,0,1,1
Q96MU6,28,1,1,1,0,1,0,1,1,0
Q2VY69,13,1,0,1,1,0,0,0,0,0
Q9HBT7,30,1,1,1,1,0,1,0,1,1
Q13398,22,1,1,1,0,1,1,0,1,1
Q9Y237,17,1,1,1,0,1,0,1,1,0
O75151,116,1,1,1,1,1,1,1,1,1
P35354,27,1,1,1,1,1,0,1,1,0
P10720,3,1,0,0,1,1,0,0,0,0
Q9UHV9,16,1,1,1,0,1,0,0,1,0
P08237,26,1,1,1,1,1,0,0,1,1
Q00169,9,1,1,1,1,1,0,0,1,1
Q01813,26,1,1,1,0,1,0,0,1,1
P61758,11,1,1,1,0,1,1,0,0,1
Q9UKJ0,22,1,1,1,0,0,1,1,1,1
P15428,6,1,1,1,0,0,0,0,1,0
Q01851,28,1,1,1,0,1,1,1,1,1
Q9H2H8,11,1,1,1,1,1,0,0,1,0
Q01453,2,0,1,0,0,0,0,0,0,1
Q2NL68,59,1,1,1,1,0,0,1,1,1
P16471,40,1,1,1,1,0,0,0,1,1
P02810,21,1,0,1,0,0,0,1,1,1
P86496,16,1,1,1,0,1,0,1,1,1
D3DTV9,2,1,0,0,0,0,1,0,0,0
O75915,2,1,0,0,0,0,0,0,0,0
A3QJZ6,17,1,1,0,0,0,1,1,0,1
Q9UQ74,20,1,1,0,0,1,1,0,0,1
P28066,12,1,1,1,0,1,0,0,0,1
P11464,17,1,1,0,0,1,1,0,0,1
Q8N142,13,1,1,1,1,1,0,0,1,0
Q99460,35,1,1,1,1,1,0,1,0,1
Q92575,37,1,1,1,1,1,0,0,0,1
A6NDD5,21,1,1,1,0,0,1,0,1,1
O14994,59,1,1,1,1,1,0,0,1,0
Q99593,43,1,1,1,1,1,0,0,1,0
P49368,19,1,1,1,0,1,0,1,0,0
O75347,5,1,0,1,0,0,0,0,0,0
Q5H9I0,27,1,1,1,0,1,0,0,0,1
Q92752,51,1,1,1,0,1,0,1,1,1
Q8NBL3,6,1,1,1,0,1,0,0,0,0
Q15654,33,1,1,1,0,0,0,1,1,1
Q9Y296,5,1,0,1,0,1,0,0,1,0
Q9ULQ1,25,1,1,1,0,1,0,1,0,1
Q8WW62,14,1,1,1,1,0,1,1,1,1
A0A0B4J238,6,1,1,0,0,1,1,0,0,0
Q6EMB2,94,1,1,1,1,1,0,1,1,0
Q969E8,8,1,1,1,0,0,0,0,1,0
A0A1B0GX68,8,1,1,0,1,0,1,0,0,0
Q6PHR2,19,1,1,1,1,1,0,0,0,0
Q9BSL1,17,1,1,1,0,1,0,0,0,0
Q7Z6J8,9,1,1,0,0,1,0,1,0,0
Q70EL3,10,1,1,1,1,0,1,0,0,1
C9JJH3,12,1,1,1,1,0,1,0,1,0
A8MUK1,13,1,1,1,1,0,1,0,1,0
Q8IYU4,25,1,1,0,0,0,0,1,1,1
Q14119,45,1,1,1,1,1,0,1,1,1
P61077,4,1,1,0,0,0,0,0,1,0
Q9HCJ6,23,1,1,1,1,1,0,0,0,0
P63027,11,1,1,1,0,1,0,1,0,0
A4D1P6,34,1,1,1,1,1,0,1,1,1
Q6UX68,45,1,1,1,1,1,0,1,1,1
O14609,2,1,0,0,0,0,0,0,0,0
Q6P2D8,50,1,1,1,1,1,0,1,1,0
O00401,110,1,1,1,1,1,0,1,1,1
Q8TAF3,24,1,1,1,1,1,0,0,0,1
Q9HD64,3,1,0,1,0,0,0,0,0,0
O00744,28,1,1,0,0,1,1,1,1,1
Q5MNZ9,21,1,1,1,1,0,0,1,0,1
O15498,8,1,1,0,0,1,1,0,1,0
Q9H354,3,0,0,0,1,0,0,0,1,0
Q6ZQY7,2,0,1,0,0,0,1,0,0,0
Q8N6M9,7,1,1,0,0,1,1,1,0,0
P10072,34,1,1,1,1,1,0,0,1,0
Q8N0V1,21,1,1,1,0,1,1,1,0,0
O95405,70,1,1,1,1,1,0,1,1,0
P17017,18,1,1,1,1,1,1,0,0,0
Q15937,31,1,1,1,0,1,0,1,1,1
P17040,65,1,1,1,1,0,1,1,1,1
Q7Z2W4,63,1,1,1,1,1,1,1,1,1
Q7Z3V5,19,1,1,1,0,0,0,0,1,0
A0A0U1RRA0,3,1,0,0,1,0,1,0,0,0
P43403,35,1,1,1,0,1,1,1,0,0
O95218,32,1,0,1,0,1,1,1,1,0
Q8TAD4,15,1,1,1,1,1,1,0,0,1
Q6ZNH5,31,1,1,1,0,0,0,1,1,0
O95365,40,1,1,1,0,1,0,1,1,0
Q8TBZ8,16,1,1,1,0,1,1,0,1,0
Q9P2E3,72,1,1,1,1,1,1,1,1,1
Q14585,37,1,1,1,0,0,1,0,0,0
Q9Y6R6,24,1,1,1,1,1,0,0,1,0
Q9H0C1,12,1,1,1,0,0,0,1,0,1
Q9Y2L8,47,1,1,1,1,0,1,0,1,1
Q5VZL5,111,1,1,1,1,1,0,0,0,1
Q96MR9,22,1,1,1,0,1,1,1,1,0
Q9Y6M5,19,1,1,1,1,0,1,1,1,1
Q8N782,5,1,0,0,0,1,1,1,0,0
Q13360,18,1,1,1,0,1,0,0,0,1
Q8TF20,40,1,1,1,1,1,1,0,0,0
Q9BS34,12,1,1,0,0,0,0,0,0,0
Q9HCE3,112,1,1,1,1,1,0,1,1,0
Q8NGJ0,3,0,1,0,0,1,0,0,1,0
P36957,41,1,1,1,1,1,1,1,1,0
Q01804,94,1,1,1,1,1,0,1,1,0
Q96DC9,4,1,0,1,0,0,0,0,0,0
Q13606,4,0,1,1,0,0,0,0,0,0
Q53FV1,4,1,0,0,0,1,0,0,0,1
Q96RR1,32,1,1,1,1,1,0,1,1,0
Q15198,11,1,1,1,1,0,0,1,1,1
Q8TC44,22,1,1,1,1,0,0,0,0,0
Q96AD5,25,1,1,1,0,1,0,1,0,0
Q75T13,16,1,1,0,1,1,1,0,1,0
P62841,9,1,0,0,1,1,0,1,1,1
Q86SK9,13,1,1,0,1,1,0,1,0,0
Q969E2,12,1,1,0,0,0,1,1,1,0
Q86W54,11,1,0,1,1,1,0,0,0,0
Q6ZMJ2,35,1,1,1,1,1,0,1,1,0
Q3KNW1,18,1,1,1,0,1,1,1,0,0
P0DJ93,9,1,0,0,0,0,0,1,0,1
Q9H930,36,1,1,1,1,1,0,0,1,1
A0A1B0GU29,13,1,1,0,0,1,1,1,1,0
A1X283,74,1,1,1,1,1,0,1,1,1
Q9NXA8,16,1,1,1,0,1,0,0,1,0
Q2M3C7,135,1,1,1,1,1,0,1,1,1
P36952,22,1,1,0,1,1,1,1,1,1
P50453,13,1,1,1,1,1,1,0,1,1
Q8WYL5,91,1,1,1,1,1,0,1,0,1
P60508,26,1,1,1,1,1,1,1,1,1
A6NGW2,80,1,1,1,0,0,0,1,1,1
Q96I99,28,1,1,1,0,1,0,0,1,1
Q8IX01,96,1,1,1,1,1,0,1,1,1
Q96SB4,29,1,1,1,1,1,1,1,0,1
P14868,18,1,0,1,0,1,0,1,0,0
Q8IYB8,29,1,1,1,1,1,0,0,1,0
O60602,20,1,1,1,1,1,0,0,1,1
P0DI82,2,1,0,1,0,0,0,0,0,0
A0A0B4J275,7,1,1,1,0,0,0,0,1,1
A0A0A6YYD4,6,1,1,0,0,0,1,0,0,1
P41732,11,1,1,0,0,1,1,1,0,0
Q9BZM6,10,0,1,1,0,1,0,0,1,0
Q8NFU3,3,1,0,1,0,0,0,0,0,0
Q9Y3C8,11,1,1,1,1,0,0,0,1,0
Q8TB05,24,1,1,0,0,0,0,1,0,0
Q5T6F2,104,1,1,1,1,0,1,1,1,1
P62760,9,1,0,1,0,1,1,0,1,0
Q9Y3A2,21,1,1,1,1,1,0,1,0,0
Q9Y484,9,1,1,1,0,1,0,0,0,1
O43516,128,1,1,1,0,1,0,1,1,0
P67809,33,1,1,1,0,1,0,0,1,1
Q9H4A3,307,1,1,1,1,1,1,1,1,1
Q9P1C3,2,0,1,0,0,0,0,1,0,0
Q15942,61,1,1,1,0,1,1,1,1,0
Q8ND82,77,1,1,1,1,1,1,1,1,0
Q96KR1,113,1,1,1,0,1,1,1,1,1
O60290,50,1,1,1,1,1,0,1,1,1
Q9UGR2,52,1,1,1,1,1,0,1,0,1
Q9HCK0,23,1,1,1,1,1,0,0,0,1
P0CG24,12,1,1,1,0,0,0,0,1,0
Q9Y3S2,29,1,1,1,1,1,0,1,1,1
A4D1E1,97,1,1,1,1,1,1,1,1,1
Q6ZN55,54,1,1,1,1,1,1,1,1,1
Q9NUA8,60,1,1,1,1,1,0,1,0,1
Q9BR11,7,1,1,1,0,0,0,0,0,1
Q3ZCX4,31,1,1,1,1,0,0,0,0,1
Q9ULT6,69,1,1,1,1,1,1,1,1,1
Q32MQ0,71,1,1,1,1,0,0,1,1,0
Q8TF68,30,1,1,1,0,1,0,1,1,1
P17032,33,1,1,1,1,1,0,0,0,1
Q99676,33,1,1,1,1,1,0,1,0,0
Q9ULC8,96,1,1,1,1,1,0,1,1,0
Q9HCJ5,49,1,1,1,0,1,1,1,1,1
Q4FZB7,63,1,1,1,1,1,0,0,1,1
A0A075B6S2,6,1,0,0,0,0,0,0,0,1
A0A075B6R9,6,1,0,1,0,0,0,0,0,1
A0A087WSY6,10,1,1,0,0,0,0,0,1,1
Q5TGZ0,5,1,1,1,0,0,1,0,0,0
P53778,27,1,1,1,1,1,0,1,0,0
Q15049,17,1,1,1,0,1,0,1,0,1
Q96PD6,15,1,1,1,0,1,0,1,1,0
Q8N565,14,1,0,1,0,0,1,1,0,0
Q7RTY1,13,1,1,1,1,1,0,1,1,1
O15440,52,1,1,1,1,1,1,0,1,1
Q9Y217,27,1,1,1,1,1,1,0,0,0
O95248,93,1,1,1,1,1,1,1,1,1
P22033,26,1,1,1,0,1,1,0,1,1
Q9H4K7,22,1,1,1,1,1,1,1,1,1
O75648,20,1,0,1,1,1,1,1,1,1
P59046,18,1,1,1,1,1,1,0,1,1
Q92614,157,1,1,1,1,1,1,0,1,1
Q9BRK3,24,1,1,1,0,1,1,1,1,0
Q86TC9,127,1,1,1,1,1,0,1,1,1
Q9UMX5,13,1,1,1,1,0,0,0,1,1
Q5SWX8,11,1,1,0,1,1,0,0,0,1
Q7RTS6,20,1,1,1,0,0,1,0,0,1
P32243,16,1,1,1,0,0,0,0,1,0
Q9HBI1,18,1,1,1,1,1,0,1,0,0
Q5T6S3,24,1,0,1,0,1,0,1,0,0
P0DJD8,7,1,0,0,0,1,1,0,1,0
Q32M88,34,1,1,1,0,0,0,0,1,1
P41247,10,1,1,1,0,0,0,0,0,1
P28749,70,1,1,1,1,1,0,0,1,1
B7ZAP0,21,1,1,1,0,1,0,0,0,0
P61225,7,1,0,1,0,0,1,0,1,0
Q70E73,232,1,1,1,1,1,0,1,1,1
O75916,56,1,1,1,1,1,1,1,1,1
Q9HAU5,64,1,1,1,1,1,0,1,0,1
P27635,14,1,0,1,0,1,1,1,1,0
P83881,7,1,0,1,0,1,1,1,0,0
Q9ULX5,29,1,1,1,1,1,1,1,1,0
Q8IUD6,21,1,1,1,0,0,0,1,0,1
Q8TCC3,8,1,1,1,0,1,0,0,1,0
Q8NH48,6,1,1,0,0,0,0,0,1,1
Q6ZRI0,195,1,1,1,1,1,1,1,1,1
P04001,18,1,1,1,0,0,0,0,1,1
Q5BJF6,55,1,1,1,1,1,0,1,1,1
P04181,24,1,1,1,0,1,0,1,1,0
Q8NG78,3,0,1,1,0,0,0,0,0,0
P47712,38,1,1,1,1,1,0,0,0,1
O75340,9,1,1,1,0,0,0,1,1,0
Q96G03,23,1,1,1,1,1,0,1,1,1
Q6ZV29,61,1,1,1,1,1,1,0,1,1
Q9NPH0,9,1,0,1,0,1,0,0,0,1
Q9Y255,7,1,1,1,0,1,0,0,0,0
P60891,16,1,1,1,0,0,0,1,1,0
Q9NV39,17,1,1,0,0,0,0,1,1,0
Q5JRX3,43,1,1,1,1,1,1,0,1,1
Q16821,83,1,1,1,0,1,1,1,0,1
P06454,15,1,0,1,0,1,0,0,0,0
Q9UDW1,3,1,0,0,0,1,0,0,0,1
Q05519,57,1,1,1,1,1,0,1,1,0
Q9BVJ6,73,1,1,1,1,1,0,0,1,1
Q92797,72,1,1,1,1,1,1,1,0,1
Q9Y228,39,1,1,1,1,1,0,0,0,1
Q5VWN6,178,1,1,1,1,1,1,1,1,0
P78371,23,1,1,1,0,1,1,1,0,1
